Yil,Ay,Gun,Saat,Bulut
Y2024,Nisan,D19,T0600,100.0
Y2024,Nisan,D19,T0700,100.0
Y2024,Nisan,D19,T0800,100.0
Y2024,Nisan,D19,T0900,99.0
Y2024,Nisan,D19,T1000,98.0
Y2024,Nisan,D19,T1100,97.0
Y2024,Nisan,D19,T1200,96.0
Y2024,Nisan,D19,T1300,97.0
Y2024,Nisan,D19,T1400,100.0
Y2024,Nisan,D19,T1500,100.0
Y2024,Nisan,D19,T1600,99.0
Y2024,Nisan,D19,T1700,98.0
Y2024,Nisan,D19,T1800,99.0
Y2024,Nisan,D19,T1900,99.0
Y2024,Nisan,D19,T2000,98.0
Y2024,Nisan,D19,T2100,76.0
Y2024,Nisan,D19,T2200,52.0
Y2024,Nisan,D19,T2300,30.0
Y2024,Nisan,D20,T0000,27.0
Y2024,Nisan,D20,T0100,27.0
Y2024,Nisan,D20,T0200,32.0
Y2024,Nisan,D20,T0300,60.0
Y2024,Nisan,D20,T0400,80.0
Y2024,Nisan,D20,T0500,84.0
Y2024,Nisan,D20,T0600,96.0
Y2024,Nisan,D20,T0700,88.0
Y2024,Nisan,D20,T0800,91.0
Y2024,Nisan,D20,T0900,95.0
Y2024,Nisan,D20,T1000,68.0
Y2024,Nisan,D20,T1100,89.0
Y2024,Nisan,D20,T1200,93.0
Y2024,Nisan,D20,T1300,94.0
Y2024,Nisan,D20,T1400,54.0
Y2024,Nisan,D20,T1500,25.0
Y2024,Nisan,D20,T1600,41.0
Y2024,Nisan,D20,T1700,35.0
Y2024,Nisan,D20,T1800,55.0
Y2024,Nisan,D20,T1900,25.0
Y2024,Nisan,D20,T2000,25.0
Y2024,Nisan,D20,T2100,48.0
Y2024,Nisan,D20,T2200,48.0
Y2024,Nisan,D20,T2300,68.0
Y2024,Nisan,D21,T0000,9.0
Y2024,Nisan,D21,T0100,13.0
Y2024,Nisan,D21,T0200,57.0
Y2024,Nisan,D21,T0300,79.0
Y2024,Nisan,D21,T0400,65.0
Y2024,Nisan,D21,T0500,72.0
Y2024,Nisan,D21,T0600,69.0
Y2024,Nisan,D21,T0700,96.0
Y2024,Nisan,D21,T0800,89.0
Y2024,Nisan,D21,T0900,94.0
Y2024,Nisan,D21,T1000,56.0
Y2024,Nisan,D21,T1100,54.0
Y2024,Nisan,D21,T1200,70.0
Y2024,Nisan,D21,T1300,54.0
Y2024,Nisan,D21,T1400,51.0
Y2024,Nisan,D21,T1500,40.0
Y2024,Nisan,D21,T1600,47.0
Y2024,Nisan,D21,T1700,43.0
Y2024,Nisan,D21,T1800,53.0
Y2024,Nisan,D21,T1900,45.0
Y2024,Nisan,D21,T2000,39.0
Y2024,Nisan,D21,T2100,32.0
Y2024,Nisan,D21,T2200,51.0
Y2024,Nisan,D21,T2300,52.0
Y2024,Nisan,D22,T0000,62.0
Y2024,Nisan,D22,T0100,70.0
Y2024,Nisan,D22,T0200,89.0
Y2024,Nisan,D22,T0300,93.0
Y2024,Nisan,D22,T0400,96.0
Y2024,Nisan,D22,T0500,95.0
Y2024,Nisan,D22,T0600,86.0
Y2024,Nisan,D22,T0700,70.0
Y2024,Nisan,D22,T0800,58.0
Y2024,Nisan,D22,T0900,33.0
Y2024,Nisan,D22,T1000,54.0
Y2024,Nisan,D22,T1100,65.0
Y2024,Nisan,D22,T1200,82.0
Y2024,Nisan,D22,T1300,82.0
Y2024,Nisan,D22,T1400,80.0
Y2024,Nisan,D22,T1500,65.0
Y2024,Nisan,D22,T1600,73.0
Y2024,Nisan,D22,T1700,69.0
Y2024,Nisan,D22,T1800,49.0
Y2024,Nisan,D22,T1900,65.0
Y2024,Nisan,D22,T2000,70.0
Y2024,Nisan,D22,T2100,77.0
Y2024,Nisan,D22,T2200,81.0
Y2024,Nisan,D22,T2300,27.300001
Y2024,Nisan,D23,T0000,22.2
Y2024,Nisan,D23,T0100,30.0
Y2024,Nisan,D23,T0200,59.0
Y2024,Nisan,D23,T0300,73.0
Y2024,Nisan,D23,T0400,53.0
Y2024,Nisan,D23,T0500,17.0
Y2024,Nisan,D23,T0600,36.0
Y2024,Nisan,D23,T0700,56.0
Y2024,Nisan,D23,T0800,59.0
Y2024,Nisan,D23,T0900,79.0
Y2024,Nisan,D23,T1000,48.0
Y2024,Nisan,D23,T1100,84.0
Y2024,Nisan,D23,T1200,99.0
Y2024,Nisan,D23,T1300,95.0
Y2024,Nisan,D23,T1400,92.0
Y2024,Nisan,D23,T1500,97.0
Y2024,Nisan,D23,T1600,98.0
Y2024,Nisan,D23,T1700,89.0
Y2024,Nisan,D23,T1800,57.0
Y2024,Nisan,D23,T1900,51.0
Y2024,Nisan,D23,T2000,59.0
Y2024,Nisan,D23,T2100,55.0
Y2024,Nisan,D23,T2200,55.0
Y2024,Nisan,D23,T2300,57.0
Y2024,Nisan,D24,T0000,39.0
Y2024,Nisan,D24,T0100,41.0
Y2024,Nisan,D24,T0200,42.0
Y2024,Nisan,D24,T0300,62.0
Y2024,Nisan,D24,T0400,56.0
Y2024,Nisan,D24,T0500,45.0
Y2024,Nisan,D24,T0600,27.0
Y2024,Nisan,D24,T0700,28.0
Y2024,Nisan,D24,T0800,52.0
Y2024,Nisan,D24,T0900,76.0
Y2024,Nisan,D24,T1000,95.0
Y2024,Nisan,D24,T1100,98.0
Y2024,Nisan,D24,T1200,95.0
Y2024,Nisan,D24,T1300,80.0
Y2024,Nisan,D24,T1400,61.0
Y2024,Nisan,D24,T1500,49.0
Y2024,Nisan,D24,T1600,41.0
Y2024,Nisan,D24,T1700,45.0
Y2024,Nisan,D24,T1800,50.0
Y2024,Nisan,D24,T1900,59.0
Y2024,Nisan,D24,T2000,35.0
Y2024,Nisan,D24,T2100,25.0
Y2024,Nisan,D24,T2200,49.0
Y2024,Nisan,D24,T2300,48.0
Y2024,Nisan,D25,T0000,39.0
Y2024,Nisan,D25,T0100,10.0
Y2024,Nisan,D25,T0200,6.0
Y2024,Nisan,D25,T0300,6.0
Y2024,Nisan,D25,T0400,6.0
Y2024,Nisan,D25,T0500,11.0
Y2024,Nisan,D25,T0600,15.0
Y2024,Nisan,D25,T0700,17.0
Y2024,Nisan,D25,T0800,36.0
Y2024,Nisan,D25,T0900,41.0
Y2024,Nisan,D25,T1000,42.0
Y2024,Nisan,D25,T1100,37.0
Y2024,Nisan,D25,T1200,56.0
Y2024,Nisan,D25,T1300,77.0
Y2024,Nisan,D25,T1400,80.0
Y2024,Nisan,D25,T1500,76.0
Y2024,Nisan,D25,T1600,84.0
Y2024,Nisan,D25,T1700,64.0
Y2024,Nisan,D25,T1800,32.0
Y2024,Nisan,D25,T1900,35.0
Y2024,Nisan,D25,T2000,22.0
Y2024,Nisan,D25,T2100,9.0
Y2024,Nisan,D25,T2200,12.0
Y2024,Nisan,D25,T2300,34.0
Y2024,Nisan,D26,T0000,43.0
Y2024,Nisan,D26,T0100,46.0
Y2024,Nisan,D26,T0200,76.0
Y2024,Nisan,D26,T0300,89.0
Y2024,Nisan,D26,T0400,90.0
Y2024,Nisan,D26,T0500,95.0
Y2024,Nisan,D26,T0600,96.0
Y2024,Nisan,D26,T0700,93.0
Y2024,Nisan,D26,T0800,84.0
Y2024,Nisan,D26,T0900,79.0
Y2024,Nisan,D26,T1000,87.0
Y2024,Nisan,D26,T1100,78.0
Y2024,Nisan,D26,T1200,77.0
Y2024,Nisan,D26,T1300,65.0
Y2024,Nisan,D26,T1400,65.0
Y2024,Nisan,D26,T1500,83.0
Y2024,Nisan,D26,T1600,81.0
Y2024,Nisan,D26,T1700,48.0
Y2024,Nisan,D26,T1800,56.0
Y2024,Nisan,D26,T1900,43.0
Y2024,Nisan,D26,T2000,13.0
Y2024,Nisan,D26,T2100,5.0
Y2024,Nisan,D26,T2200,43.0
Y2024,Nisan,D26,T2300,52.0
Y2024,Nisan,D27,T0000,48.0
Y2024,Nisan,D27,T0100,35.0
Y2024,Nisan,D27,T0200,46.0
Y2024,Nisan,D27,T0300,85.0
Y2024,Nisan,D27,T0400,85.0
Y2024,Nisan,D27,T0500,86.0
Y2024,Nisan,D27,T0600,79.0
Y2024,Nisan,D27,T0700,78.0
Y2024,Nisan,D27,T0800,35.0
Y2024,Nisan,D27,T0900,25.0
Y2024,Nisan,D27,T1000,11.0
Y2024,Nisan,D27,T1100,33.0
Y2024,Nisan,D27,T1200,79.0
Y2024,Nisan,D27,T1300,90.0
Y2024,Nisan,D27,T1400,79.0
Y2024,Nisan,D27,T1500,79.0
Y2024,Nisan,D27,T1600,50.0
Y2024,Nisan,D27,T1700,93.0
Y2024,Nisan,D27,T1800,95.0
Y2024,Nisan,D27,T1900,82.0
Y2024,Nisan,D27,T2000,45.0
Y2024,Nisan,D27,T2100,58.0
Y2024,Nisan,D27,T2200,39.0
Y2024,Nisan,D27,T2300,92.0
Y2024,Nisan,D28,T0000,97.0
Y2024,Nisan,D28,T0100,91.0
Y2024,Nisan,D28,T0200,77.0
Y2024,Nisan,D28,T0300,78.0
Y2024,Nisan,D28,T0400,50.0
Y2024,Nisan,D28,T0500,61.0
Y2024,Nisan,D28,T0600,67.0
Y2024,Nisan,D28,T0700,85.0
Y2024,Nisan,D28,T0800,89.0
Y2024,Nisan,D28,T0900,98.0
Y2024,Nisan,D28,T1000,93.0
Y2024,Nisan,D28,T1100,100.0
Y2024,Nisan,D28,T1200,100.0
Y2024,Nisan,D28,T1300,99.0
Y2024,Nisan,D28,T1400,100.0
Y2024,Nisan,D28,T1500,100.0
Y2024,Nisan,D28,T1600,99.0
Y2024,Nisan,D28,T1700,99.0
Y2024,Nisan,D28,T1800,100.0
Y2024,Nisan,D28,T1900,98.0
Y2024,Nisan,D28,T2000,98.0
Y2024,Nisan,D28,T2100,94.0
Y2024,Nisan,D28,T2200,94.0
Y2024,Nisan,D28,T2300,98.0
Y2024,Nisan,D29,T0000,96.0
Y2024,Nisan,D29,T0100,95.0
Y2024,Nisan,D29,T0200,100.0
Y2024,Nisan,D29,T0300,100.0
Y2024,Nisan,D29,T0400,100.0
Y2024,Nisan,D29,T0500,100.0
Y2024,Nisan,D29,T0600,82.0
Y2024,Nisan,D29,T0700,49.0
Y2024,Nisan,D29,T0800,54.0
Y2024,Nisan,D29,T0900,54.0
Y2024,Nisan,D29,T1000,37.0
Y2024,Nisan,D29,T1100,85.0
Y2024,Nisan,D29,T1200,99.0
Y2024,Nisan,D29,T1300,79.0
Y2024,Nisan,D29,T1400,26.7
Y2024,Nisan,D29,T1500,30.000002
Y2024,Nisan,D29,T1600,30.000002
Y2024,Nisan,D29,T1700,29.7
Y2024,Nisan,D29,T1800,30.000002
Y2024,Nisan,D29,T1900,29.7
Y2024,Nisan,D29,T2000,27.6
Y2024,Nisan,D29,T2100,15.3
Y2024,Nisan,D29,T2200,1.5
Y2024,Nisan,D29,T2300,0.3
Y2024,Nisan,D30,T0000,1.0
Y2024,Nisan,D30,T0100,0.3
Y2024,Nisan,D30,T0200,3.0
Y2024,Nisan,D30,T0300,21.0
Y2024,Nisan,D30,T0400,41.0
Y2024,Nisan,D30,T0500,34.0
Y2024,Nisan,D30,T0600,30.0
Y2024,Nisan,D30,T0700,15.0
Y2024,Nisan,D30,T0800,0.0
Y2024,Nisan,D30,T0900,0.0
Y2024,Nisan,D30,T1000,0.0
Y2024,Nisan,D30,T1100,0.3
Y2024,Nisan,D30,T1200,11.700001
Y2024,Nisan,D30,T1300,15.3
Y2024,Nisan,D30,T1400,14.700001
Y2024,Nisan,D30,T1500,26.400002
Y2024,Nisan,D30,T1600,27.6
Y2024,Nisan,D30,T1700,11.400001
Y2024,Nisan,D30,T1800,52.0
Y2024,Nisan,D30,T1900,85.0
Y2024,Nisan,D30,T2000,42.0
Y2024,Nisan,D30,T2100,11.0
Y2024,Nisan,D30,T2200,14.1
Y2024,Nisan,D30,T2300,17.7
Y2024,Mayıs,D01,T0000,15.6
Y2024,Mayıs,D01,T0100,13.200001
Y2024,Mayıs,D01,T0200,6.0
Y2024,Mayıs,D01,T0300,1.8000001
Y2024,Mayıs,D01,T0400,0.6
Y2024,Mayıs,D01,T0500,15.000001
Y2024,Mayıs,D01,T0600,27.300001
Y2024,Mayıs,D01,T0700,28.500002
Y2024,Mayıs,D01,T0800,29.400002
Y2024,Mayıs,D01,T0900,28.2
Y2024,Mayıs,D01,T1000,29.400002
Y2024,Mayıs,D01,T1100,30.0
Y2024,Mayıs,D01,T1200,64.0
Y2024,Mayıs,D01,T1300,50.0
Y2024,Mayıs,D01,T1400,30.0
Y2024,Mayıs,D01,T1500,43.0
Y2024,Mayıs,D01,T1600,29.0
Y2024,Mayıs,D01,T1700,25.0
Y2024,Mayıs,D01,T1800,9.3
Y2024,Mayıs,D01,T1900,16.5
Y2024,Mayıs,D01,T2000,17.400002
Y2024,Mayıs,D01,T2100,21.6
Y2024,Mayıs,D01,T2200,27.000002
Y2024,Mayıs,D01,T2300,26.400002
Y2024,Mayıs,D02,T0000,21.300001
Y2024,Mayıs,D02,T0100,29.0
Y2024,Mayıs,D02,T0200,59.0
Y2024,Mayıs,D02,T0300,59.0
Y2024,Mayıs,D02,T0400,76.0
Y2024,Mayıs,D02,T0500,70.0
Y2024,Mayıs,D02,T0600,74.0
Y2024,Mayıs,D02,T0700,79.0
Y2024,Mayıs,D02,T0800,87.0
Y2024,Mayıs,D02,T0900,88.0
Y2024,Mayıs,D02,T1000,87.0
Y2024,Mayıs,D02,T1100,74.0
Y2024,Mayıs,D02,T1200,79.0
Y2024,Mayıs,D02,T1300,100.0
Y2024,Mayıs,D02,T1400,100.0
Y2024,Mayıs,D02,T1500,98.0
Y2024,Mayıs,D02,T1600,94.0
Y2024,Mayıs,D02,T1700,100.0
Y2024,Mayıs,D02,T1800,97.0
Y2024,Mayıs,D02,T1900,95.0
Y2024,Mayıs,D02,T2000,98.0
Y2024,Mayıs,D02,T2100,96.0
Y2024,Mayıs,D02,T2200,93.0
Y2024,Mayıs,D02,T2300,100.0
Y2024,Mayıs,D03,T0000,100.0
Y2024,Mayıs,D03,T0100,96.0
Y2024,Mayıs,D03,T0200,97.0
Y2024,Mayıs,D03,T0300,92.0
Y2024,Mayıs,D03,T0400,40.0
Y2024,Mayıs,D03,T0500,46.0
Y2024,Mayıs,D03,T0600,61.0
Y2024,Mayıs,D03,T0700,67.0
Y2024,Mayıs,D03,T0800,67.0
Y2024,Mayıs,D03,T0900,50.0
Y2024,Mayıs,D03,T1000,98.0
Y2024,Mayıs,D03,T1100,93.0
Y2024,Mayıs,D03,T1200,78.0
Y2024,Mayıs,D03,T1300,78.0
Y2024,Mayıs,D03,T1400,72.0
Y2024,Mayıs,D03,T1500,76.0
Y2024,Mayıs,D03,T1600,83.0
Y2024,Mayıs,D03,T1700,94.0
Y2024,Mayıs,D03,T1800,94.0
Y2024,Mayıs,D03,T1900,96.0
Y2024,Mayıs,D03,T2000,90.0
Y2024,Mayıs,D03,T2100,33.0
Y2024,Mayıs,D03,T2200,16.0
Y2024,Mayıs,D03,T2300,12.0
Y2024,Mayıs,D04,T0000,9.0
Y2024,Mayıs,D04,T0100,11.0
Y2024,Mayıs,D04,T0200,40.0
Y2024,Mayıs,D04,T0300,53.0
Y2024,Mayıs,D04,T0400,42.0
Y2024,Mayıs,D04,T0500,17.0
Y2024,Mayıs,D04,T0600,10.5
Y2024,Mayıs,D04,T0700,15.900001
Y2024,Mayıs,D04,T0800,24.0
Y2024,Mayıs,D04,T0900,47.0
Y2024,Mayıs,D04,T1000,52.0
Y2024,Mayıs,D04,T1100,85.0
Y2024,Mayıs,D04,T1200,96.0
Y2024,Mayıs,D04,T1300,84.0
Y2024,Mayıs,D04,T1400,88.0
Y2024,Mayıs,D04,T1500,98.0
Y2024,Mayıs,D04,T1600,78.0
Y2024,Mayıs,D04,T1700,52.0
Y2024,Mayıs,D04,T1800,43.0
Y2024,Mayıs,D04,T1900,30.000002
Y2024,Mayıs,D04,T2000,77.0
Y2024,Mayıs,D04,T2100,100.0
Y2024,Mayıs,D04,T2200,93.0
Y2024,Mayıs,D04,T2300,99.0
Y2024,Mayıs,D05,T0000,100.0
Y2024,Mayıs,D05,T0100,100.0
Y2024,Mayıs,D05,T0200,98.0
Y2024,Mayıs,D05,T0300,100.0
Y2024,Mayıs,D05,T0400,99.0
Y2024,Mayıs,D05,T0500,95.0
Y2024,Mayıs,D05,T0600,94.0
Y2024,Mayıs,D05,T0700,90.0
Y2024,Mayıs,D05,T0800,75.0
Y2024,Mayıs,D05,T0900,73.0
Y2024,Mayıs,D05,T1000,76.0
Y2024,Mayıs,D05,T1100,81.0
Y2024,Mayıs,D05,T1200,54.0
Y2024,Mayıs,D05,T1300,37.0
Y2024,Mayıs,D05,T1400,27.0
Y2024,Mayıs,D05,T1500,17.7
Y2024,Mayıs,D05,T1600,29.1
Y2024,Mayıs,D05,T1700,45.0
Y2024,Mayıs,D05,T1800,31.0
Y2024,Mayıs,D05,T1900,30.000002
Y2024,Mayıs,D05,T2000,32.0
Y2024,Mayıs,D05,T2100,45.0
Y2024,Mayıs,D05,T2200,97.0
Y2024,Mayıs,D05,T2300,93.0
Y2024,Mayıs,D06,T0000,97.0
Y2024,Mayıs,D06,T0100,91.0
Y2024,Mayıs,D06,T0200,99.0
Y2024,Mayıs,D06,T0300,99.0
Y2024,Mayıs,D06,T0400,96.0
Y2024,Mayıs,D06,T0500,96.0
Y2024,Mayıs,D06,T0600,97.0
Y2024,Mayıs,D06,T0700,95.0
Y2024,Mayıs,D06,T0800,97.0
Y2024,Mayıs,D06,T0900,96.0
Y2024,Mayıs,D06,T1000,97.0
Y2024,Mayıs,D06,T1100,97.0
Y2024,Mayıs,D06,T1200,96.0
Y2024,Mayıs,D06,T1300,95.0
Y2024,Mayıs,D06,T1400,82.0
Y2024,Mayıs,D06,T1500,83.0
Y2024,Mayıs,D06,T1600,97.0
Y2024,Mayıs,D06,T1700,98.0
Y2024,Mayıs,D06,T1800,89.0
Y2024,Mayıs,D06,T1900,65.0
Y2024,Mayıs,D06,T2000,48.0
Y2024,Mayıs,D06,T2100,57.0
Y2024,Mayıs,D06,T2200,100.0
Y2024,Mayıs,D06,T2300,100.0
Y2024,Mayıs,D07,T0000,99.0
Y2024,Mayıs,D07,T0100,100.0
Y2024,Mayıs,D07,T0200,96.0
Y2024,Mayıs,D07,T0300,100.0
Y2024,Mayıs,D07,T0400,99.0
Y2024,Mayıs,D07,T0500,96.0
Y2024,Mayıs,D07,T0600,84.0
Y2024,Mayıs,D07,T0700,97.0
Y2024,Mayıs,D07,T0800,92.0
Y2024,Mayıs,D07,T0900,100.0
Y2024,Mayıs,D07,T1000,100.0
Y2024,Mayıs,D07,T1100,100.0
Y2024,Mayıs,D07,T1200,99.0
Y2024,Mayıs,D07,T1300,92.0
Y2024,Mayıs,D07,T1400,87.0
Y2024,Mayıs,D07,T1500,88.0
Y2024,Mayıs,D07,T1600,95.0
Y2024,Mayıs,D07,T1700,95.0
Y2024,Mayıs,D07,T1800,89.0
Y2024,Mayıs,D07,T1900,84.0
Y2024,Mayıs,D07,T2000,76.0
Y2024,Mayıs,D07,T2100,64.0
Y2024,Mayıs,D07,T2200,42.0
Y2024,Mayıs,D07,T2300,33.0
Y2024,Mayıs,D08,T0000,33.0
Y2024,Mayıs,D08,T0100,29.0
Y2024,Mayıs,D08,T0200,18.300001
Y2024,Mayıs,D08,T0300,25.0
Y2024,Mayıs,D08,T0400,32.0
Y2024,Mayıs,D08,T0500,47.0
Y2024,Mayıs,D08,T0600,51.0
Y2024,Mayıs,D08,T0700,68.0
Y2024,Mayıs,D08,T0800,40.0
Y2024,Mayıs,D08,T0900,49.0
Y2024,Mayıs,D08,T1000,34.0
Y2024,Mayıs,D08,T1100,42.0
Y2024,Mayıs,D08,T1200,40.0
Y2024,Mayıs,D08,T1300,50.0
Y2024,Mayıs,D08,T1400,60.0
Y2024,Mayıs,D08,T1500,57.0
Y2024,Mayıs,D08,T1600,51.0
Y2024,Mayıs,D08,T1700,62.0
Y2024,Mayıs,D08,T1800,61.0
Y2024,Mayıs,D08,T1900,72.0
Y2024,Mayıs,D08,T2000,81.0
Y2024,Mayıs,D08,T2100,78.0
Y2024,Mayıs,D08,T2200,53.0
Y2024,Mayıs,D08,T2300,17.0
Y2024,Mayıs,D09,T0000,12.0
Y2024,Mayıs,D09,T0100,15.0
Y2024,Mayıs,D09,T0200,15.0
Y2024,Mayıs,D09,T0300,7.0
Y2024,Mayıs,D09,T0400,15.0
Y2024,Mayıs,D09,T0500,35.0
Y2024,Mayıs,D09,T0600,25.0
Y2024,Mayıs,D09,T0700,32.0
Y2024,Mayıs,D09,T0800,84.0
Y2024,Mayıs,D09,T0900,100.0
Y2024,Mayıs,D09,T1000,99.0
Y2024,Mayıs,D09,T1100,100.0
Y2024,Mayıs,D09,T1200,100.0
Y2024,Mayıs,D09,T1300,97.0
Y2024,Mayıs,D09,T1400,100.0
Y2024,Mayıs,D09,T1500,98.0
Y2024,Mayıs,D09,T1600,95.0
Y2024,Mayıs,D09,T1700,58.0
Y2024,Mayıs,D09,T1800,32.0
Y2024,Mayıs,D09,T1900,26.0
Y2024,Mayıs,D09,T2000,9.0
Y2024,Mayıs,D09,T2100,5.0
Y2024,Mayıs,D09,T2200,1.0
Y2024,Mayıs,D09,T2300,0.0
Y2024,Mayıs,D10,T0000,0.0
Y2024,Mayıs,D10,T0100,0.0
Y2024,Mayıs,D10,T0200,0.0
Y2024,Mayıs,D10,T0300,0.0
Y2024,Mayıs,D10,T0400,0.0
Y2024,Mayıs,D10,T0500,0.0
Y2024,Mayıs,D10,T0600,0.0
Y2024,Mayıs,D10,T0700,0.0
Y2024,Mayıs,D10,T0800,0.0
Y2024,Mayıs,D10,T0900,0.0
Y2024,Mayıs,D10,T1000,0.0
Y2024,Mayıs,D10,T1100,0.0
Y2024,Mayıs,D10,T1200,0.0
Y2024,Mayıs,D10,T1300,0.90000004
Y2024,Mayıs,D10,T1400,1.0
Y2024,Mayıs,D10,T1500,0.0
Y2024,Mayıs,D10,T1600,1.0
Y2024,Mayıs,D10,T1700,3.9
Y2024,Mayıs,D10,T1800,6.3
Y2024,Mayıs,D10,T1900,11.400001
Y2024,Mayıs,D10,T2000,20.1
Y2024,Mayıs,D10,T2100,24.900002
Y2024,Mayıs,D10,T2200,8.700001
Y2024,Mayıs,D10,T2300,9.900001
Y2024,Mayıs,D11,T0000,10.5
Y2024,Mayıs,D11,T0100,7.2000003
Y2024,Mayıs,D11,T0200,8.1
Y2024,Mayıs,D11,T0300,9.6
Y2024,Mayıs,D11,T0400,6.3
Y2024,Mayıs,D11,T0500,6.0
Y2024,Mayıs,D11,T0600,11.1
Y2024,Mayıs,D11,T0700,5.7000003
Y2024,Mayıs,D11,T0800,3.3000002
Y2024,Mayıs,D11,T0900,0.3
Y2024,Mayıs,D11,T1000,0.0
Y2024,Mayıs,D11,T1100,2.0
Y2024,Mayıs,D11,T1200,6.0
Y2024,Mayıs,D11,T1300,1.0
Y2024,Mayıs,D11,T1400,4.0
Y2024,Mayıs,D11,T1500,9.0
Y2024,Mayıs,D11,T1600,10.0
Y2024,Mayıs,D11,T1700,13.0
Y2024,Mayıs,D11,T1800,11.0
Y2024,Mayıs,D11,T1900,16.0
Y2024,Mayıs,D11,T2000,16.0
Y2024,Mayıs,D11,T2100,12.3
Y2024,Mayıs,D11,T2200,47.0
Y2024,Mayıs,D11,T2300,39.0
Y2024,Mayıs,D12,T0000,34.0
Y2024,Mayıs,D12,T0100,33.0
Y2024,Mayıs,D12,T0200,44.0
Y2024,Mayıs,D12,T0300,56.0
Y2024,Mayıs,D12,T0400,53.0
Y2024,Mayıs,D12,T0500,40.0
Y2024,Mayıs,D12,T0600,25.0
Y2024,Mayıs,D12,T0700,23.0
Y2024,Mayıs,D12,T0800,37.0
Y2024,Mayıs,D12,T0900,41.0
Y2024,Mayıs,D12,T1000,54.0
Y2024,Mayıs,D12,T1100,40.0
Y2024,Mayıs,D12,T1200,16.0
Y2024,Mayıs,D12,T1300,11.1
Y2024,Mayıs,D12,T1400,7.8
Y2024,Mayıs,D12,T1500,15.000001
Y2024,Mayıs,D12,T1600,21.300001
Y2024,Mayıs,D12,T1700,27.000002
Y2024,Mayıs,D12,T1800,27.900002
Y2024,Mayıs,D12,T1900,34.0
Y2024,Mayıs,D12,T2000,40.0
Y2024,Mayıs,D12,T2100,35.0
Y2024,Mayıs,D12,T2200,27.6
Y2024,Mayıs,D12,T2300,49.0
Y2024,Mayıs,D13,T0000,77.0
Y2024,Mayıs,D13,T0100,71.0
Y2024,Mayıs,D13,T0200,92.0
Y2024,Mayıs,D13,T0300,72.0
Y2024,Mayıs,D13,T0400,68.0
Y2024,Mayıs,D13,T0500,51.0
Y2024,Mayıs,D13,T0600,51.0
Y2024,Mayıs,D13,T0700,51.0
Y2024,Mayıs,D13,T0800,52.0
Y2024,Mayıs,D13,T0900,51.0
Y2024,Mayıs,D13,T1000,23.0
Y2024,Mayıs,D13,T1100,9.0
Y2024,Mayıs,D13,T1200,6.3
Y2024,Mayıs,D13,T1300,21.0
Y2024,Mayıs,D13,T1400,20.0
Y2024,Mayıs,D13,T1500,22.0
Y2024,Mayıs,D13,T1600,12.0
Y2024,Mayıs,D13,T1700,14.0
Y2024,Mayıs,D13,T1800,11.700001
Y2024,Mayıs,D13,T1900,13.8
Y2024,Mayıs,D13,T2000,10.0
Y2024,Mayıs,D13,T2100,11.0
Y2024,Mayıs,D13,T2200,14.0
Y2024,Mayıs,D13,T2300,28.0
Y2024,Mayıs,D14,T0000,49.0
Y2024,Mayıs,D14,T0100,27.0
Y2024,Mayıs,D14,T0200,21.0
Y2024,Mayıs,D14,T0300,36.0
Y2024,Mayıs,D14,T0400,29.0
Y2024,Mayıs,D14,T0500,4.0
Y2024,Mayıs,D14,T0600,3.0
Y2024,Mayıs,D14,T0700,5.1000004
Y2024,Mayıs,D14,T0800,13.8
Y2024,Mayıs,D14,T0900,16.5
Y2024,Mayıs,D14,T1000,12.3
Y2024,Mayıs,D14,T1100,26.0
Y2024,Mayıs,D14,T1200,37.0
Y2024,Mayıs,D14,T1300,29.0
Y2024,Mayıs,D14,T1400,31.0
Y2024,Mayıs,D14,T1500,24.300001
Y2024,Mayıs,D14,T1600,28.800001
Y2024,Mayıs,D14,T1700,29.1
Y2024,Mayıs,D14,T1800,40.0
Y2024,Mayıs,D14,T1900,50.0
Y2024,Mayıs,D14,T2000,59.0
Y2024,Mayıs,D14,T2100,72.0
Y2024,Mayıs,D14,T2200,88.0
Y2024,Mayıs,D14,T2300,87.0
Y2024,Mayıs,D15,T0000,98.0
Y2024,Mayıs,D15,T0100,100.0
Y2024,Mayıs,D15,T0200,100.0
Y2024,Mayıs,D15,T0300,100.0
Y2024,Mayıs,D15,T0400,100.0
Y2024,Mayıs,D15,T0500,100.0
Y2024,Mayıs,D15,T0600,100.0
Y2024,Mayıs,D15,T0700,100.0
Y2024,Mayıs,D15,T0800,97.0
Y2024,Mayıs,D15,T0900,86.0
Y2024,Mayıs,D15,T1000,100.0
Y2024,Mayıs,D15,T1100,94.0
Y2024,Mayıs,D15,T1200,84.0
Y2024,Mayıs,D15,T1300,73.0
Y2024,Mayıs,D15,T1400,70.0
Y2024,Mayıs,D15,T1500,46.0
Y2024,Mayıs,D15,T1600,78.0
Y2024,Mayıs,D15,T1700,93.0
Y2024,Mayıs,D15,T1800,97.0
Y2024,Mayıs,D15,T1900,96.0
Y2024,Mayıs,D15,T2000,83.0
Y2024,Mayıs,D15,T2100,64.0
Y2024,Mayıs,D15,T2200,48.0
Y2024,Mayıs,D15,T2300,44.0
Y2024,Mayıs,D16,T0000,49.0
Y2024,Mayıs,D16,T0100,30.0
Y2024,Mayıs,D16,T0200,44.0
Y2024,Mayıs,D16,T0300,72.0
