Yil,Ay,Gun,Saat,Sicaklik
Y2024,Temmuz,D07,T0300,13.430245
Y2024,Temmuz,D07,T0400,13.340245
Y2024,Temmuz,D07,T0500,13.480246
Y2024,Temmuz,D07,T0600,14.390245
Y2024,Temmuz,D07,T0700,15.480246
Y2024,Temmuz,D07,T0800,17.030245
Y2024,Temmuz,D07,T0900,18.210245
Y2024,Temmuz,D07,T1000,18.840246
Y2024,Temmuz,D07,T1100,19.630245
Y2024,Temmuz,D07,T1200,20.100245
Y2024,Temmuz,D07,T1300,20.740246
Y2024,Temmuz,D07,T1400,21.310246
Y2024,Temmuz,D07,T1500,21.490246
Y2024,Temmuz,D07,T1600,21.680244
Y2024,Temmuz,D07,T1700,21.300245
Y2024,Temmuz,D07,T1800,20.380245
Y2024,Temmuz,D07,T1900,18.300245
Y2024,Temmuz,D07,T2000,17.160246
Y2024,Temmuz,D07,T2100,16.040245
Y2024,Temmuz,D07,T2200,13.630245
Y2024,Temmuz,D07,T2300,12.330245
Y2024,Temmuz,D08,T0000,11.800245
Y2024,Temmuz,D08,T0100,11.400246
Y2024,Temmuz,D08,T0200,11.080245
Y2024,Temmuz,D08,T0300,10.8102455
Y2024,Temmuz,D08,T0400,10.740245
Y2024,Temmuz,D08,T0500,12.650246
Y2024,Temmuz,D08,T0600,15.350245
Y2024,Temmuz,D08,T0700,18.210245
Y2024,Temmuz,D08,T0800,20.390245
Y2024,Temmuz,D08,T0900,22.050245
Y2024,Temmuz,D08,T1000,23.330246
Y2024,Temmuz,D08,T1100,24.380245
Y2024,Temmuz,D08,T1200,25.440245
Y2024,Temmuz,D08,T1300,26.310246
Y2024,Temmuz,D08,T1400,27.050245
Y2024,Temmuz,D08,T1500,27.380245
Y2024,Temmuz,D08,T1600,27.410246
Y2024,Temmuz,D08,T1700,27.130245
Y2024,Temmuz,D08,T1800,25.510244
Y2024,Temmuz,D08,T1900,22.330246
Y2024,Temmuz,D08,T2000,19.870245
Y2024,Temmuz,D08,T2100,18.110245
Y2024,Temmuz,D08,T2200,16.980246
Y2024,Temmuz,D08,T2300,16.370245
Y2024,Temmuz,D09,T0000,16.100246
Y2024,Temmuz,D09,T0100,15.840245
Y2024,Temmuz,D09,T0200,15.580245
Y2024,Temmuz,D09,T0300,15.3102455
Y2024,Temmuz,D09,T0400,15.260245
Y2024,Temmuz,D09,T0500,16.790245
Y2024,Temmuz,D09,T0600,19.690245
Y2024,Temmuz,D09,T0700,22.320246
Y2024,Temmuz,D09,T0800,24.700245
Y2024,Temmuz,D09,T0900,26.730246
Y2024,Temmuz,D09,T1000,28.530245
Y2024,Temmuz,D09,T1100,29.760244
Y2024,Temmuz,D09,T1200,30.880245
Y2024,Temmuz,D09,T1300,31.650246
Y2024,Temmuz,D09,T1400,32.240246
Y2024,Temmuz,D09,T1500,32.520245
Y2024,Temmuz,D09,T1600,32.380245
Y2024,Temmuz,D09,T1700,31.690245
Y2024,Temmuz,D09,T1800,29.440245
Y2024,Temmuz,D09,T1900,26.120245
Y2024,Temmuz,D09,T2000,24.030245
Y2024,Temmuz,D09,T2100,23.460245
Y2024,Temmuz,D09,T2200,23.040245
Y2024,Temmuz,D09,T2300,22.740246
Y2024,Temmuz,D10,T0000,22.110245
Y2024,Temmuz,D10,T0100,21.710245
Y2024,Temmuz,D10,T0200,21.490246
Y2024,Temmuz,D10,T0300,20.840246
Y2024,Temmuz,D10,T0400,20.300245
Y2024,Temmuz,D10,T0500,20.510244
Y2024,Temmuz,D10,T0600,21.360245
Y2024,Temmuz,D10,T0700,21.430244
Y2024,Temmuz,D10,T0800,20.900246
Y2024,Temmuz,D10,T0900,21.090246
Y2024,Temmuz,D10,T1000,22.420246
Y2024,Temmuz,D10,T1100,23.720245
Y2024,Temmuz,D10,T1200,25.320246
Y2024,Temmuz,D10,T1300,26.250246
Y2024,Temmuz,D10,T1400,26.750246
Y2024,Temmuz,D10,T1500,26.290245
Y2024,Temmuz,D10,T1600,25.440245
Y2024,Temmuz,D10,T1700,24.120245
Y2024,Temmuz,D10,T1800,23.860245
Y2024,Temmuz,D10,T1900,22.660246
Y2024,Temmuz,D10,T2000,22.500246
Y2024,Temmuz,D10,T2100,22.440245
Y2024,Temmuz,D10,T2200,21.100245
Y2024,Temmuz,D10,T2300,20.370245
Y2024,Temmuz,D11,T0000,20.150246
Y2024,Temmuz,D11,T0100,19.980246
Y2024,Temmuz,D11,T0200,19.720245
Y2024,Temmuz,D11,T0300,19.530245
Y2024,Temmuz,D11,T0400,19.460245
Y2024,Temmuz,D11,T0500,19.750246
Y2024,Temmuz,D11,T0600,20.590246
Y2024,Temmuz,D11,T0700,21.580246
Y2024,Temmuz,D11,T0800,22.930244
Y2024,Temmuz,D11,T0900,24.210245
Y2024,Temmuz,D11,T1000,25.070246
Y2024,Temmuz,D11,T1100,26.020245
Y2024,Temmuz,D11,T1200,26.950245
Y2024,Temmuz,D11,T1300,27.580246
Y2024,Temmuz,D11,T1400,27.990246
Y2024,Temmuz,D11,T1500,27.720245
Y2024,Temmuz,D11,T1600,27.360245
Y2024,Temmuz,D11,T1700,27.060246
Y2024,Temmuz,D11,T1800,26.020245
Y2024,Temmuz,D11,T1900,24.100245
Y2024,Temmuz,D11,T2000,22.120245
Y2024,Temmuz,D11,T2100,20.900246
Y2024,Temmuz,D11,T2200,20.610245
Y2024,Temmuz,D11,T2300,20.120245
Y2024,Temmuz,D12,T0000,20.240246
Y2024,Temmuz,D12,T0100,20.030245
Y2024,Temmuz,D12,T0200,19.910246
Y2024,Temmuz,D12,T0300,19.710245
Y2024,Temmuz,D12,T0400,19.620245
Y2024,Temmuz,D12,T0500,19.960245
Y2024,Temmuz,D12,T0600,20.680244
Y2024,Temmuz,D12,T0700,21.770245
Y2024,Temmuz,D12,T0800,22.920246
Y2024,Temmuz,D12,T0900,23.520245
Y2024,Temmuz,D12,T1000,23.820246
Y2024,Temmuz,D12,T1100,23.840246
Y2024,Temmuz,D12,T1200,23.220245
Y2024,Temmuz,D12,T1300,23.240246
Y2024,Temmuz,D12,T1400,21.980246
Y2024,Temmuz,D12,T1500,20.930244
Y2024,Temmuz,D12,T1600,20.960245
Y2024,Temmuz,D12,T1700,20.380245
Y2024,Temmuz,D12,T1800,19.930244
Y2024,Temmuz,D12,T1900,19.040245
Y2024,Temmuz,D12,T2000,18.510244
Y2024,Temmuz,D12,T2100,17.710245
Y2024,Temmuz,D12,T2200,17.120245
Y2024,Temmuz,D12,T2300,16.740246
Y2024,Temmuz,D13,T0000,16.530245
Y2024,Temmuz,D13,T0100,16.300245
Y2024,Temmuz,D13,T0200,15.970245
Y2024,Temmuz,D13,T0300,15.470245
Y2024,Temmuz,D13,T0400,15.3102455
Y2024,Temmuz,D13,T0500,15.480246
Y2024,Temmuz,D13,T0600,16.490246
Y2024,Temmuz,D13,T0700,17.640245
Y2024,Temmuz,D13,T0800,18.640245
Y2024,Temmuz,D13,T0900,19.560246
Y2024,Temmuz,D13,T1000,20.310246
Y2024,Temmuz,D13,T1100,21.220245
Y2024,Temmuz,D13,T1200,21.760244
Y2024,Temmuz,D13,T1300,22.280245
Y2024,Temmuz,D13,T1400,22.580246
Y2024,Temmuz,D13,T1500,23.060246
Y2024,Temmuz,D13,T1600,22.950245
Y2024,Temmuz,D13,T1700,22.310246
Y2024,Temmuz,D13,T1800,21.520245
Y2024,Temmuz,D13,T1900,19.410246
Y2024,Temmuz,D13,T2000,17.860245
Y2024,Temmuz,D13,T2100,16.320246
Y2024,Temmuz,D13,T2200,15.150246
Y2024,Temmuz,D13,T2300,14.510245
Y2024,Temmuz,D14,T0000,14.350245
Y2024,Temmuz,D14,T0100,13.370245
Y2024,Temmuz,D14,T0200,13.370245
Y2024,Temmuz,D14,T0300,13.150246
Y2024,Temmuz,D14,T0400,12.050245
Y2024,Temmuz,D14,T0500,13.430245
Y2024,Temmuz,D14,T0600,15.920245
Y2024,Temmuz,D14,T0700,18.490246
Y2024,Temmuz,D14,T0800,20.590246
Y2024,Temmuz,D14,T0900,22.190245
Y2024,Temmuz,D14,T1000,23.440245
Y2024,Temmuz,D14,T1100,24.520245
Y2024,Temmuz,D14,T1200,25.240246
Y2024,Temmuz,D14,T1300,24.920246
Y2024,Temmuz,D14,T1400,24.810246
Y2024,Temmuz,D14,T1500,24.550245
Y2024,Temmuz,D14,T1600,23.910246
Y2024,Temmuz,D14,T1700,22.790245
Y2024,Temmuz,D14,T1800,21.970245
Y2024,Temmuz,D14,T1900,20.900246
Y2024,Temmuz,D14,T2000,19.580246
Y2024,Temmuz,D14,T2100,18.520245
Y2024,Temmuz,D14,T2200,16.540245
Y2024,Temmuz,D14,T2300,16.160246
Y2024,Temmuz,D15,T0000,15.170245
Y2024,Temmuz,D15,T0100,14.840245
Y2024,Temmuz,D15,T0200,14.780245
Y2024,Temmuz,D15,T0300,14.5602455
Y2024,Temmuz,D15,T0400,14.500245
Y2024,Temmuz,D15,T0500,15.740245
Y2024,Temmuz,D15,T0600,17.610245
Y2024,Temmuz,D15,T0700,20.160246
Y2024,Temmuz,D15,T0800,22.720245
Y2024,Temmuz,D15,T0900,24.810246
Y2024,Temmuz,D15,T1000,26.540245
Y2024,Temmuz,D15,T1100,27.850245
Y2024,Temmuz,D15,T1200,29.080246
Y2024,Temmuz,D15,T1300,29.650246
Y2024,Temmuz,D15,T1400,29.500246
Y2024,Temmuz,D15,T1500,28.770245
Y2024,Temmuz,D15,T1600,27.530245
Y2024,Temmuz,D15,T1700,26.840246
Y2024,Temmuz,D15,T1800,24.910246
Y2024,Temmuz,D15,T1900,21.670246
Y2024,Temmuz,D15,T2000,20.030245
Y2024,Temmuz,D15,T2100,19.700245
Y2024,Temmuz,D15,T2200,19.420246
Y2024,Temmuz,D15,T2300,19.760244
Y2024,Temmuz,D16,T0000,19.950245
Y2024,Temmuz,D16,T0100,19.570246
Y2024,Temmuz,D16,T0200,19.230246
Y2024,Temmuz,D16,T0300,18.810246
Y2024,Temmuz,D16,T0400,18.310246
Y2024,Temmuz,D16,T0500,18.610245
Y2024,Temmuz,D16,T0600,19.220245
Y2024,Temmuz,D16,T0700,19.780245
Y2024,Temmuz,D16,T0800,20.270245
Y2024,Temmuz,D16,T0900,20.870245
Y2024,Temmuz,D16,T1000,21.690245
Y2024,Temmuz,D16,T1100,22.720245
Y2024,Temmuz,D16,T1200,23.500246
Y2024,Temmuz,D16,T1300,23.820246
Y2024,Temmuz,D16,T1400,24.090246
Y2024,Temmuz,D16,T1500,23.920246
Y2024,Temmuz,D16,T1600,23.910246
Y2024,Temmuz,D16,T1700,23.480246
Y2024,Temmuz,D16,T1800,22.700245
Y2024,Temmuz,D16,T1900,20.640245
Y2024,Temmuz,D16,T2000,18.630245
Y2024,Temmuz,D16,T2100,17.680244
Y2024,Temmuz,D16,T2200,16.780245
Y2024,Temmuz,D16,T2300,15.940246
Y2024,Temmuz,D17,T0000,15.740245
Y2024,Temmuz,D17,T0100,15.510245
Y2024,Temmuz,D17,T0200,15.600245
Y2024,Temmuz,D17,T0300,15.660245
Y2024,Temmuz,D17,T0400,15.750245
Y2024,Temmuz,D17,T0500,15.160245
Y2024,Temmuz,D17,T0600,17.480246
Y2024,Temmuz,D17,T0700,20.050245
Y2024,Temmuz,D17,T0800,21.890245
Y2024,Temmuz,D17,T0900,23.030245
Y2024,Temmuz,D17,T1000,23.780245
Y2024,Temmuz,D17,T1100,24.400246
Y2024,Temmuz,D17,T1200,24.850245
Y2024,Temmuz,D17,T1300,25.410246
Y2024,Temmuz,D17,T1400,25.520245
Y2024,Temmuz,D17,T1500,25.700245
Y2024,Temmuz,D17,T1600,25.590246
Y2024,Temmuz,D17,T1700,25.010244
Y2024,Temmuz,D17,T1800,23.610245
Y2024,Temmuz,D17,T1900,21.220245
Y2024,Temmuz,D17,T2000,19.270245
Y2024,Temmuz,D17,T2100,18.050245
Y2024,Temmuz,D17,T2200,16.730246
Y2024,Temmuz,D17,T2300,16.150246
Y2024,Temmuz,D18,T0000,15.600245
Y2024,Temmuz,D18,T0100,15.120245
Y2024,Temmuz,D18,T0200,14.440246
Y2024,Temmuz,D18,T0300,14.120245
Y2024,Temmuz,D18,T0400,14.260245
Y2024,Temmuz,D18,T0500,15.410245
Y2024,Temmuz,D18,T0600,17.970245
Y2024,Temmuz,D18,T0700,20.400246
Y2024,Temmuz,D18,T0800,22.450245
Y2024,Temmuz,D18,T0900,24.070246
Y2024,Temmuz,D18,T1000,25.470245
Y2024,Temmuz,D18,T1100,26.700245
Y2024,Temmuz,D18,T1200,27.810246
Y2024,Temmuz,D18,T1300,28.510244
Y2024,Temmuz,D18,T1400,28.800245
Y2024,Temmuz,D18,T1500,28.840246
Y2024,Temmuz,D18,T1600,28.570246
Y2024,Temmuz,D18,T1700,27.650246
Y2024,Temmuz,D18,T1800,26.140245
Y2024,Temmuz,D18,T1900,23.070246
Y2024,Temmuz,D18,T2000,20.730246
Y2024,Temmuz,D18,T2100,19.580246
Y2024,Temmuz,D18,T2200,20.050245
Y2024,Temmuz,D18,T2300,18.820246
Y2024,Temmuz,D19,T0000,18.300245
Y2024,Temmuz,D19,T0100,17.370245
Y2024,Temmuz,D19,T0200,16.650246
Y2024,Temmuz,D19,T0300,16.130245
Y2024,Temmuz,D19,T0400,16.300245
Y2024,Temmuz,D19,T0500,17.480246
Y2024,Temmuz,D19,T0600,20.060246
Y2024,Temmuz,D19,T0700,22.540245
Y2024,Temmuz,D19,T0800,24.540245
Y2024,Temmuz,D19,T0900,26.310246
Y2024,Temmuz,D19,T1000,27.760244
Y2024,Temmuz,D19,T1100,28.710245
Y2024,Temmuz,D19,T1200,29.730246
Y2024,Temmuz,D19,T1300,30.420246
Y2024,Temmuz,D19,T1400,30.720245
Y2024,Temmuz,D19,T1500,30.920246
Y2024,Temmuz,D19,T1600,30.990246
Y2024,Temmuz,D19,T1700,30.090246
Y2024,Temmuz,D19,T1800,28.310246
Y2024,Temmuz,D19,T1900,25.650246
Y2024,Temmuz,D19,T2000,23.430244
Y2024,Temmuz,D19,T2100,22.050245
Y2024,Temmuz,D19,T2200,21.770245
Y2024,Temmuz,D19,T2300,19.640245
Y2024,Temmuz,D20,T0000,18.870245
Y2024,Temmuz,D20,T0100,18.250246
Y2024,Temmuz,D20,T0200,17.640245
Y2024,Temmuz,D20,T0300,17.280245
Y2024,Temmuz,D20,T0400,17.300245
Y2024,Temmuz,D20,T0500,18.680244
Y2024,Temmuz,D20,T0600,21.010244
Y2024,Temmuz,D20,T0700,23.520245
Y2024,Temmuz,D20,T0800,26.060246
Y2024,Temmuz,D20,T0900,27.860245
Y2024,Temmuz,D20,T1000,29.160246
Y2024,Temmuz,D20,T1100,29.820246
Y2024,Temmuz,D20,T1200,30.620245
Y2024,Temmuz,D20,T1300,30.920246
Y2024,Temmuz,D20,T1400,31.170246
Y2024,Temmuz,D20,T1500,30.830246
Y2024,Temmuz,D20,T1600,30.620245
Y2024,Temmuz,D20,T1700,30.510244
Y2024,Temmuz,D20,T1800,28.400246
Y2024,Temmuz,D20,T1900,25.180244
Y2024,Temmuz,D20,T2000,23.010244
Y2024,Temmuz,D20,T2100,22.180244
Y2024,Temmuz,D20,T2200,21.340246
Y2024,Temmuz,D20,T2300,20.930244
Y2024,Temmuz,D21,T0000,20.190245
Y2024,Temmuz,D21,T0100,20.080246
Y2024,Temmuz,D21,T0200,20.190245
Y2024,Temmuz,D21,T0300,20.080246
Y2024,Temmuz,D21,T0400,20.140245
Y2024,Temmuz,D21,T0500,20.130245
Y2024,Temmuz,D21,T0600,20.330246
Y2024,Temmuz,D21,T0700,21.300245
Y2024,Temmuz,D21,T0800,22.710245
Y2024,Temmuz,D21,T0900,24.670246
Y2024,Temmuz,D21,T1000,25.520245
Y2024,Temmuz,D21,T1100,26.170246
Y2024,Temmuz,D21,T1200,26.460245
Y2024,Temmuz,D21,T1300,26.500246
Y2024,Temmuz,D21,T1400,25.980246
Y2024,Temmuz,D21,T1500,25.110245
Y2024,Temmuz,D21,T1600,24.500246
Y2024,Temmuz,D21,T1700,24.500246
Y2024,Temmuz,D21,T1800,24.060246
Y2024,Temmuz,D21,T1900,22.650246
Y2024,Temmuz,D21,T2000,21.070246
Y2024,Temmuz,D21,T2100,20.390245
Y2024,Temmuz,D21,T2200,19.370245
Y2024,Temmuz,D21,T2300,19.370245
Y2024,Temmuz,D22,T0000,19.370245
Y2024,Temmuz,D22,T0100,19.300245
Y2024,Temmuz,D22,T0200,19.140245
Y2024,Temmuz,D22,T0300,19.170246
Y2024,Temmuz,D22,T0400,19.270245
Y2024,Temmuz,D22,T0500,19.360245
Y2024,Temmuz,D22,T0600,19.670246
Y2024,Temmuz,D22,T0700,20.540245
Y2024,Temmuz,D22,T0800,21.570246
Y2024,Temmuz,D22,T0900,22.270245
Y2024,Temmuz,D22,T1000,23.280245
Y2024,Temmuz,D22,T1100,24.120245
Y2024,Temmuz,D22,T1200,24.730246
Y2024,Temmuz,D22,T1300,25.170246
Y2024,Temmuz,D22,T1400,25.510244
Y2024,Temmuz,D22,T1500,25.640245
Y2024,Temmuz,D22,T1600,25.700245
Y2024,Temmuz,D22,T1700,25.090246
Y2024,Temmuz,D22,T1800,24.030245
Y2024,Temmuz,D22,T1900,21.780245
Y2024,Temmuz,D22,T2000,19.540245
Y2024,Temmuz,D22,T2100,18.340246
Y2024,Temmuz,D22,T2200,17.570246
Y2024,Temmuz,D22,T2300,17.180244
Y2024,Temmuz,D23,T0000,16.690245
Y2024,Temmuz,D23,T0100,16.260246
Y2024,Temmuz,D23,T0200,15.880245
Y2024,Temmuz,D23,T0300,15.240245
Y2024,Temmuz,D23,T0400,15.120245
Y2024,Temmuz,D23,T0500,16.020247
Y2024,Temmuz,D23,T0600,17.940245
Y2024,Temmuz,D23,T0700,19.690245
Y2024,Temmuz,D23,T0800,21.340246
Y2024,Temmuz,D23,T0900,22.490246
Y2024,Temmuz,D23,T1000,23.360245
Y2024,Temmuz,D23,T1100,24.330246
Y2024,Temmuz,D23,T1200,24.980246
Y2024,Temmuz,D23,T1300,25.420246
Y2024,Temmuz,D23,T1400,25.130245
Y2024,Temmuz,D23,T1500,25.110245
Y2024,Temmuz,D23,T1600,24.280245
Y2024,Temmuz,D23,T1700,23.530245
Y2024,Temmuz,D23,T1800,22.790245
Y2024,Temmuz,D23,T1900,21.760244
Y2024,Temmuz,D23,T2000,21.130245
Y2024,Temmuz,D23,T2100,20.450245
Y2024,Temmuz,D23,T2200,19.900246
Y2024,Temmuz,D23,T2300,19.480246
Y2024,Temmuz,D24,T0000,19.030245
Y2024,Temmuz,D24,T0100,18.460245
Y2024,Temmuz,D24,T0200,17.980246
Y2024,Temmuz,D24,T0300,17.660246
Y2024,Temmuz,D24,T0400,17.090246
Y2024,Temmuz,D24,T0500,17.180244
Y2024,Temmuz,D24,T0600,18.120245
Y2024,Temmuz,D24,T0700,19.470245
Y2024,Temmuz,D24,T0800,20.420246
Y2024,Temmuz,D24,T0900,21.020245
Y2024,Temmuz,D24,T1000,21.680244
Y2024,Temmuz,D24,T1100,22.350245
Y2024,Temmuz,D24,T1200,22.890245
Y2024,Temmuz,D24,T1300,23.440245
Y2024,Temmuz,D24,T1400,23.870245
Y2024,Temmuz,D24,T1500,23.900246
Y2024,Temmuz,D24,T1600,23.740246
Y2024,Temmuz,D24,T1700,23.200245
Y2024,Temmuz,D24,T1800,21.890245
Y2024,Temmuz,D24,T1900,19.980246
Y2024,Temmuz,D24,T2000,18.290245
Y2024,Temmuz,D24,T2100,17.650246
Y2024,Temmuz,D24,T2200,15.980246
Y2024,Temmuz,D24,T2300,15.670245
Y2024,Temmuz,D25,T0000,15.340245
Y2024,Temmuz,D25,T0100,15.480246
Y2024,Temmuz,D25,T0200,15.280245
Y2024,Temmuz,D25,T0300,14.400246
Y2024,Temmuz,D25,T0400,14.5602455
Y2024,Temmuz,D25,T0500,14.380245
Y2024,Temmuz,D25,T0600,16.800245
Y2024,Temmuz,D25,T0700,19.000246
Y2024,Temmuz,D25,T0800,20.810246
Y2024,Temmuz,D25,T0900,22.440245
Y2024,Temmuz,D25,T1000,23.790245
Y2024,Temmuz,D25,T1100,24.850245
Y2024,Temmuz,D25,T1200,25.990246
Y2024,Temmuz,D25,T1300,26.610245
Y2024,Temmuz,D25,T1400,26.900246
Y2024,Temmuz,D25,T1500,27.040245
Y2024,Temmuz,D25,T1600,26.880245
Y2024,Temmuz,D25,T1700,26.280245
Y2024,Temmuz,D25,T1800,24.270245
Y2024,Temmuz,D25,T1900,20.760244
Y2024,Temmuz,D25,T2000,18.690245
Y2024,Temmuz,D25,T2100,18.170246
Y2024,Temmuz,D25,T2200,16.820246
Y2024,Temmuz,D25,T2300,16.220245
Y2024,Temmuz,D26,T0000,15.850245
Y2024,Temmuz,D26,T0100,15.380245
Y2024,Temmuz,D26,T0200,15.710245
Y2024,Temmuz,D26,T0300,15.840245
Y2024,Temmuz,D26,T0400,15.250245
Y2024,Temmuz,D26,T0500,16.010246
Y2024,Temmuz,D26,T0600,18.110245
Y2024,Temmuz,D26,T0700,20.900246
Y2024,Temmuz,D26,T0800,23.380245
Y2024,Temmuz,D26,T0900,25.080246
Y2024,Temmuz,D26,T1000,26.390245
Y2024,Temmuz,D26,T1100,27.220245
Y2024,Temmuz,D26,T1200,27.700245
Y2024,Temmuz,D26,T1300,28.350245
Y2024,Temmuz,D26,T1400,28.500246
Y2024,Temmuz,D26,T1500,28.700245
Y2024,Temmuz,D26,T1600,28.250246
Y2024,Temmuz,D26,T1700,27.370245
Y2024,Temmuz,D26,T1800,25.630245
Y2024,Temmuz,D26,T1900,23.170246
Y2024,Temmuz,D26,T2000,21.660246
Y2024,Temmuz,D26,T2100,20.710245
Y2024,Temmuz,D26,T2200,19.380245
Y2024,Temmuz,D26,T2300,18.950245
Y2024,Temmuz,D27,T0000,18.640245
Y2024,Temmuz,D27,T0100,18.220245
Y2024,Temmuz,D27,T0200,17.590246
Y2024,Temmuz,D27,T0300,17.380245
Y2024,Temmuz,D27,T0400,17.360245
Y2024,Temmuz,D27,T0500,18.160246
Y2024,Temmuz,D27,T0600,19.620245
Y2024,Temmuz,D27,T0700,22.220245
Y2024,Temmuz,D27,T0800,24.670246
Y2024,Temmuz,D27,T0900,26.550245
Y2024,Temmuz,D27,T1000,27.640245
Y2024,Temmuz,D27,T1100,28.620245
Y2024,Temmuz,D27,T1200,28.710245
Y2024,Temmuz,D27,T1300,28.200245
Y2024,Temmuz,D27,T1400,27.310246
Y2024,Temmuz,D27,T1500,25.250246
Y2024,Temmuz,D27,T1600,24.890245
Y2024,Temmuz,D27,T1700,24.450245
Y2024,Temmuz,D27,T1800,23.830246
Y2024,Temmuz,D27,T1900,22.470245
Y2024,Temmuz,D27,T2000,21.970245
Y2024,Temmuz,D27,T2100,21.480246
Y2024,Temmuz,D27,T2200,21.060246
Y2024,Temmuz,D27,T2300,20.910246
Y2024,Temmuz,D28,T0000,20.790245
Y2024,Temmuz,D28,T0100,20.230246
Y2024,Temmuz,D28,T0200,19.830246
Y2024,Temmuz,D28,T0300,19.270245
Y2024,Temmuz,D28,T0400,18.800245
Y2024,Temmuz,D28,T0500,18.270245
Y2024,Temmuz,D28,T0600,18.070246
Y2024,Temmuz,D28,T0700,18.230246
Y2024,Temmuz,D28,T0800,18.860245
Y2024,Temmuz,D28,T0900,19.920246
Y2024,Temmuz,D28,T1000,20.890245
Y2024,Temmuz,D28,T1100,21.990246
Y2024,Temmuz,D28,T1200,23.110245
Y2024,Temmuz,D28,T1300,24.080246
Y2024,Temmuz,D28,T1400,24.560246
Y2024,Temmuz,D28,T1500,24.900246
Y2024,Temmuz,D28,T1600,24.850245
Y2024,Temmuz,D28,T1700,24.060246
Y2024,Temmuz,D28,T1800,22.520245
Y2024,Temmuz,D28,T1900,20.160246
Y2024,Temmuz,D28,T2000,18.440245
Y2024,Temmuz,D28,T2100,17.450245
Y2024,Temmuz,D28,T2200,16.610245
Y2024,Temmuz,D28,T2300,16.220245
Y2024,Temmuz,D29,T0000,15.760245
Y2024,Temmuz,D29,T0100,15.280245
Y2024,Temmuz,D29,T0200,14.860246
Y2024,Temmuz,D29,T0300,14.440246
Y2024,Temmuz,D29,T0400,13.980246
Y2024,Temmuz,D29,T0500,15.250245
Y2024,Temmuz,D29,T0600,17.790245
Y2024,Temmuz,D29,T0700,20.050245
Y2024,Temmuz,D29,T0800,21.970245
Y2024,Temmuz,D29,T0900,23.640245
Y2024,Temmuz,D29,T1000,25.200245
Y2024,Temmuz,D29,T1100,26.490246
Y2024,Temmuz,D29,T1200,27.640245
Y2024,Temmuz,D29,T1300,28.570246
Y2024,Temmuz,D29,T1400,29.170246
Y2024,Temmuz,D29,T1500,29.490246
Y2024,Temmuz,D29,T1600,29.440245
Y2024,Temmuz,D29,T1700,28.720245
Y2024,Temmuz,D29,T1800,27.090246
Y2024,Temmuz,D29,T1900,24.940245
Y2024,Temmuz,D29,T2000,22.890245
Y2024,Temmuz,D29,T2100,20.350245
Y2024,Temmuz,D29,T2200,19.460245
Y2024,Temmuz,D29,T2300,18.820246
Y2024,Temmuz,D30,T0000,18.510244
Y2024,Temmuz,D30,T0100,18.390245
Y2024,Temmuz,D30,T0200,18.010244
Y2024,Temmuz,D30,T0300,17.400246
Y2024,Temmuz,D30,T0400,16.900246
Y2024,Temmuz,D30,T0500,17.520245
Y2024,Temmuz,D30,T0600,19.640245
Y2024,Temmuz,D30,T0700,22.360245
Y2024,Temmuz,D30,T0800,24.630245
Y2024,Temmuz,D30,T0900,26.700245
Y2024,Temmuz,D30,T1000,28.470245
Y2024,Temmuz,D30,T1100,30.080246
Y2024,Temmuz,D30,T1200,31.620245
Y2024,Temmuz,D30,T1300,32.84025
Y2024,Temmuz,D30,T1400,33.710247
Y2024,Temmuz,D30,T1500,34.11025
Y2024,Temmuz,D30,T1600,33.660248
Y2024,Temmuz,D30,T1700,32.130245
Y2024,Temmuz,D30,T1800,29.200245
Y2024,Temmuz,D30,T1900,25.400246
Y2024,Temmuz,D30,T2000,23.710245
Y2024,Temmuz,D30,T2100,21.710245
Y2024,Temmuz,D30,T2200,21.200245
Y2024,Temmuz,D30,T2300,21.140245
Y2024,Temmuz,D31,T0000,20.600245
Y2024,Temmuz,D31,T0100,19.750246
Y2024,Temmuz,D31,T0200,19.380245
Y2024,Temmuz,D31,T0300,19.290245
Y2024,Temmuz,D31,T0400,18.960245
Y2024,Temmuz,D31,T0500,19.720245
Y2024,Temmuz,D31,T0600,22.030245
Y2024,Temmuz,D31,T0700,24.790245
Y2024,Temmuz,D31,T0800,27.220245
Y2024,Temmuz,D31,T0900,28.970245
Y2024,Temmuz,D31,T1000,29.850245
Y2024,Temmuz,D31,T1100,30.480246
Y2024,Temmuz,D31,T1200,31.200245
Y2024,Temmuz,D31,T1300,30.630245
Y2024,Temmuz,D31,T1400,30.240246
Y2024,Temmuz,D31,T1500,29.460245
Y2024,Temmuz,D31,T1600,28.470245
Y2024,Temmuz,D31,T1700,27.040245
Y2024,Temmuz,D31,T1800,24.880245
Y2024,Temmuz,D31,T1900,24.380245
Y2024,Temmuz,D31,T2000,22.630245
Y2024,Temmuz,D31,T2100,21.690245
Y2024,Temmuz,D31,T2200,21.080246
Y2024,Temmuz,D31,T2300,20.580246
Y2024,Ağustos,D01,T0000,19.960245
Y2024,Ağustos,D01,T0100,19.460245
Y2024,Ağustos,D01,T0200,19.320246
Y2024,Ağustos,D01,T0300,19.240246
Y2024,Ağustos,D01,T0400,19.380245
Y2024,Ağustos,D01,T0500,19.860245
Y2024,Ağustos,D01,T0600,20.470245
Y2024,Ağustos,D01,T0700,21.890245
Y2024,Ağustos,D01,T0800,22.870245
Y2024,Ağustos,D01,T0900,23.820246
