Yil,Ay,Gun,Saat,Ruzgar Hizi,Ruzgar Yonu
Y2023,Ocak,D22,T0600,35.16962,67.10944
Y2023,Ocak,D22,T0700,33.56312,67.28559
Y2023,Ocak,D22,T0800,32.489872,68.55225
Y2023,Ocak,D22,T0900,32.10667,72.3777
Y2023,Ocak,D22,T1000,31.667723,81.50144
Y2023,Ocak,D22,T1100,32.44996,86.82017
Y2023,Ocak,D22,T1200,30.274265,87.27369
Y2023,Ocak,D22,T1300,27.595825,74.87599
Y2023,Ocak,D22,T1400,28.33957,64.411476
Y2023,Ocak,D22,T1500,28.58545,58.912483
Y2023,Ocak,D22,T1600,30.566095,57.994614
Y2023,Ocak,D22,T1700,32.042023,62.57125
Y2023,Ocak,D22,T1800,30.589407,63.43495
Y2023,Ocak,D22,T1900,29.88217,58.79949
Y2023,Ocak,D22,T2000,33.342297,52.016495
Y2023,Ocak,D22,T2100,37.446922,52.028397
Y2023,Ocak,D22,T2200,40.449966,57.72435
Y2023,Ocak,D22,T2300,38.16849,64.88516
Y2023,Ocak,D23,T0000,37.585102,69.829346
Y2023,Ocak,D23,T0100,38.16849,64.88516
Y2023,Ocak,D23,T0200,41.23061,61.868645
Y2023,Ocak,D23,T0300,45.878464,71.707214
Y2023,Ocak,D23,T0400,45.206886,72.86372
Y2023,Ocak,D23,T0500,46.527824,68.19859
Y2023,Ocak,D23,T0600,50.206768,67.66455
Y2023,Ocak,D23,T0700,54.553955,67.49647
Y2023,Ocak,D23,T0800,59.241604,73.767654
Y2023,Ocak,D23,T0900,62.2748,79.33965
Y2023,Ocak,D23,T1000,74.39468,80.811165
Y2023,Ocak,D23,T1100,73.207565,86.617
Y2023,Ocak,D23,T1200,69.78152,84.67176
Y2023,Ocak,D23,T1300,71.433464,86.243546
Y2023,Ocak,D23,T1400,68.61282,85.48601
Y2023,Ocak,D23,T1500,66.87963,80.08134
Y2023,Ocak,D23,T1600,67.67425,76.77693
Y2023,Ocak,D23,T1700,68.063805,78.095726
Y2023,Ocak,D23,T1800,66.22826,78.079254
Y2023,Ocak,D23,T1900,67.0074,79.47489
Y2023,Ocak,D23,T2000,67.51512,82.64761
Y2023,Ocak,D23,T2100,68.25395,85.462234
Y2023,Ocak,D23,T2200,83.88,89.99999
Y2023,Ocak,D23,T2300,76.70112,91.34472
Y2023,Ocak,D24,T0000,66.98419,91.53983
Y2023,Ocak,D24,T0100,56.920994,92.174736
Y2023,Ocak,D24,T0200,50.05165,91.2364
Y2023,Ocak,D24,T0300,47.52545,89.13194
Y2023,Ocak,D24,T0400,47.56906,87.39744
Y2023,Ocak,D24,T0500,48.62133,88.30284
Y2023,Ocak,D24,T0600,49.32,89.99999
Y2023,Ocak,D24,T0700,50.05165,88.76359
Y2023,Ocak,D24,T0800,51.941147,86.42367
Y2023,Ocak,D24,T0900,54.863102,85.86081
Y2023,Ocak,D24,T1000,56.18884,88.16422
Y2023,Ocak,D24,T1100,52.939587,91.55868
Y2023,Ocak,D24,T1200,53.639996,89.99999
Y2023,Ocak,D24,T1300,53.042305,93.89167
Y2023,Ocak,D24,T1400,46.22882,98.508705
Y2023,Ocak,D24,T1500,40.908737,96.06178
Y2023,Ocak,D24,T1600,39.24165,89.474365
Y2023,Ocak,D24,T1700,39.518097,83.198685
Y2023,Ocak,D24,T1800,41.022625,79.38034
Y2023,Ocak,D24,T1900,42.99702,78.40782
Y2023,Ocak,D24,T2000,43.986343,79.149895
Y2023,Ocak,D24,T2100,44.34434,82.06724
Y2023,Ocak,D24,T2200,47.607193,86.53177
Y2023,Ocak,D24,T2300,40.39867,86.42367
Y2023,Ocak,D25,T0000,37.47114,81.7142
Y2023,Ocak,D25,T0100,39.35872,81.05462
Y2023,Ocak,D25,T0200,40.326424,88.97697
Y2023,Ocak,D25,T0300,38.36492,95.92457
Y2023,Ocak,D25,T0400,38.761486,96.39896
Y2023,Ocak,D25,T0500,42.664177,95.32574
Y2023,Ocak,D25,T0600,46.752895,96.632515
Y2023,Ocak,D25,T0700,49.59645,99.18883
Y2023,Ocak,D25,T0800,51.018486,98.93059
Y2023,Ocak,D25,T0900,51.660942,94.79679
Y2023,Ocak,D25,T1000,51.075615,99.32954
Y2023,Ocak,D25,T1100,55.13762,92.619545
Y2023,Ocak,D25,T1200,55.856873,87.41421
Y2023,Ocak,D25,T1300,55.418957,83.65981
Y2023,Ocak,D25,T1400,54.2932,78.91358
Y2023,Ocak,D25,T1500,53.61583,76.803535
Y2023,Ocak,D25,T1600,51.430885,76.64465
Y2023,Ocak,D25,T1700,47.873234,77.845055
Y2023,Ocak,D25,T1800,44.202366,77.77487
Y2023,Ocak,D25,T1900,41.47506,76.446236
Y2023,Ocak,D25,T2000,40.10406,73.84266
Y2023,Ocak,D25,T2100,38.82162,71.06099
Y2023,Ocak,D25,T2200,37.909554,71.73711
Y2023,Ocak,D25,T2300,34.97192,69.51298
Y2023,Ocak,D26,T0000,32.19938,63.43495
Y2023,Ocak,D26,T0100,34.06521,54.46232
Y2023,Ocak,D26,T0200,38.746437,48.01277
Y2023,Ocak,D26,T0300,41.266743,42.87889
Y2023,Ocak,D26,T0400,42.366962,40.865326
Y2023,Ocak,D26,T0500,44.5848,38.44304
Y2023,Ocak,D26,T0600,47.959785,35.837646
Y2023,Ocak,D26,T0700,49.726933,34.380325
Y2023,Ocak,D26,T0800,49.226624,34.271133
Y2023,Ocak,D26,T0900,47.335552,34.777817
Y2023,Ocak,D26,T1000,48.252087,35.587357
Y2023,Ocak,D26,T1100,45.288517,36.59662
Y2023,Ocak,D26,T1200,42.83395,33.690063
Y2023,Ocak,D26,T1300,41.674564,31.218384
Y2023,Ocak,D26,T1400,41.4438,32.585693
Y2023,Ocak,D26,T1500,40.68159,36.362854
Y2023,Ocak,D26,T1600,39.014767,41.63353
Y2023,Ocak,D26,T1700,37.688404,46.54814
Y2023,Ocak,D26,T1800,34.296494,50.964478
Y2023,Ocak,D26,T1900,31.32207,52.47155
Y2023,Ocak,D26,T2000,29.882166,53.820366
Y2023,Ocak,D26,T2100,29.758307,55.34868
Y2023,Ocak,D26,T2200,36.744698,48.97249
Y2023,Ocak,D26,T2300,37.56613,50.053802
Y2023,Ocak,D27,T0000,38.342957,55.71312
Y2023,Ocak,D27,T0100,37.97104,58.570435
Y2023,Ocak,D27,T0200,38.545227,57.200462
Y2023,Ocak,D27,T0300,40.7373,56.169502
Y2023,Ocak,D27,T0400,44.360413,54.2461
Y2023,Ocak,D27,T0500,49.82587,52.633324
Y2023,Ocak,D27,T0600,55.949604,52.319008
Y2023,Ocak,D27,T0700,58.044903,54.338394
Y2023,Ocak,D27,T0800,55.81393,56.30993
Y2023,Ocak,D27,T0900,54.119865,56.944168
Y2023,Ocak,D27,T1000,60.459637,60.38208
Y2023,Ocak,D27,T1100,61.019733,62.981422
Y2023,Ocak,D27,T1200,65.39328,69.37012
Y2023,Ocak,D27,T1300,65.05649,69.25841
Y2023,Ocak,D27,T1400,63.614147,64.88516
Y2023,Ocak,D27,T1500,63.362045,60.37625
Y2023,Ocak,D27,T1600,62.925903,57.855637
Y2023,Ocak,D27,T1700,62.104958,56.586266
Y2023,Ocak,D27,T1800,61.110996,55.560997
Y2023,Ocak,D27,T1900,60.346992,54.223915
Y2023,Ocak,D27,T2000,60.346992,54.223915
Y2023,Ocak,D27,T2100,60.01752,55.261368
Y2023,Ocak,D27,T2200,65.53582,54.389137
Y2023,Ocak,D27,T2300,64.70092,56.57518
Y2023,Ocak,D28,T0000,64.00513,56.9356
Y2023,Ocak,D28,T0100,64.70092,56.57518
Y2023,Ocak,D28,T0200,64.82499,54.721237
Y2023,Ocak,D28,T0300,66.38463,53.37867
Y2023,Ocak,D28,T0400,67.25452,53.92752
Y2023,Ocak,D28,T0500,66.7118,55.10929
Y2023,Ocak,D28,T0600,64.41586,57.553368
Y2023,Ocak,D28,T0700,61.49365,59.381393
Y2023,Ocak,D28,T0800,59.27332,61.72281
Y2023,Ocak,D28,T0900,56.83555,64.08417
Y2023,Ocak,D28,T1000,59.097042,67.80971
Y2023,Ocak,D28,T1100,53.30553,64.81947
Y2023,Ocak,D28,T1200,51.51901,63.43495
Y2023,Ocak,D28,T1300,50.396145,64.167114
Y2023,Ocak,D28,T1400,49.915527,64.358986
Y2023,Ocak,D28,T1500,48.477177,64.95739
Y2023,Ocak,D28,T1600,46.60853,66.8014
Y2023,Ocak,D28,T1700,44.326805,69.06271
Y2023,Ocak,D28,T1800,41.45631,66.9974
Y2023,Ocak,D28,T1900,40.108913,61.594757
Y2023,Ocak,D28,T2000,40.01024,59.74356
Y2023,Ocak,D28,T2100,41.674564,58.781593
Y2023,Ocak,D28,T2200,41.123596,69.502655
Y2023,Ocak,D28,T2300,40.186386,71.727356
Y2023,Ocak,D29,T0000,38.141315,70.70995
Y2023,Ocak,D29,T0100,37.67637,62.70043
Y2023,Ocak,D29,T0200,40.7548,57.994614
Y2023,Ocak,D29,T0300,42.291958,59.28717
Y2023,Ocak,D29,T0400,42.476948,58.869675
Y2023,Ocak,D29,T0500,43.034683,55.91111
Y2023,Ocak,D29,T0600,42.40824,52.93554
Y2023,Ocak,D29,T0700,40.14121,55.597336
Y2023,Ocak,D29,T0800,36.982006,58.94059
Y2023,Ocak,D29,T0900,32.730316,60.333275
Y2023,Ocak,D29,T1000,31.956968,67.47943
Y2023,Ocak,D29,T1100,24.675106,66.8014
Y2023,Ocak,D29,T1200,18.775303,57.5288
Y2023,Ocak,D29,T1300,16.039202,44.090607
Y2023,Ocak,D29,T1400,16.79314,30.963745
Y2023,Ocak,D29,T1500,17.873554,18.799866
Y2023,Ocak,D29,T1600,19.770523,10.49147
Y2023,Ocak,D29,T1700,20.06334,9.293304
Y2023,Ocak,D29,T1800,19.559633,6.340164
Y2023,Ocak,D29,T1900,19.083395,358.91907
Y2023,Ocak,D29,T2000,17.518356,350.5377
Y2023,Ocak,D29,T2100,17.193533,340.42688
Y2023,Ocak,D29,T2200,16.179985,339.14557
Y2023,Ocak,D29,T2300,17.595861,329.2373
Y2023,Ocak,D30,T0000,21.129883,315.69028
Y2023,Ocak,D30,T0100,27.059933,310.68396
Y2023,Ocak,D30,T0200,28.66694,305.28674
Y2023,Ocak,D30,T0300,31.557032,304.77783
Y2023,Ocak,D30,T0400,33.74796,303.69006
Y2023,Ocak,D30,T0500,39.134167,309.40067
Y2023,Ocak,D30,T0600,35.572662,305.94214
Y2023,Ocak,D30,T0700,39.87071,309.87183
Y2023,Ocak,D30,T0800,41.054207,305.3625
Y2023,Ocak,D30,T0900,47.131138,304.41837
Y2023,Ocak,D30,T1000,48.63332,304.7488
Y2023,Ocak,D30,T1100,49.951862,301.74277
Y2023,Ocak,D30,T1200,53.153362,298.30078
Y2023,Ocak,D30,T1300,59.915936,302.73523
Y2023,Ocak,D30,T1400,65.6129,308.31616
Y2023,Ocak,D30,T1500,67.03061,312.1702
Y2023,Ocak,D30,T1600,66.107796,319.19565
Y2023,Ocak,D30,T1700,64.9129,325.16418
Y2023,Ocak,D30,T1800,63.46832,328.9248
Y2023,Ocak,D30,T1900,60.53569,333.1302
Y2023,Ocak,D30,T2000,56.771667,336.84912
Y2023,Ocak,D30,T2100,52.3438,338.1986
Y2023,Ocak,D30,T2200,37.798286,342.25534
Y2023,Ocak,D30,T2300,35.52162,342.29956
Y2023,Ocak,D31,T0000,36.10963,339.5777
Y2023,Ocak,D31,T0100,37.97104,338.29947
Y2023,Ocak,D31,T0200,42.598816,339.72733
Y2023,Ocak,D31,T0300,45.651917,341.1364
Y2023,Ocak,D31,T0400,49.181847,342.09555
Y2023,Ocak,D31,T0500,50.447544,342.98746
Y2023,Ocak,D31,T0600,49.5507,343.53998
Y2023,Ocak,D31,T0700,46.10952,340.85773
Y2023,Ocak,D31,T0800,44.95966,335.89777
Y2023,Ocak,D31,T0900,47.55544,330.5241
Y2023,Ocak,D31,T1000,45.59368,338.70264
Y2023,Ocak,D31,T1100,40.894478,333.8861
Y2023,Ocak,D31,T1200,39.45738,328.05005
Y2023,Ocak,D31,T1300,37.950554,313.07806
Y2023,Ocak,D31,T1400,47.335552,304.77783
Y2023,Ocak,D31,T1500,49.134396,304.8545
Y2023,Ocak,D31,T1600,52.546436,301.83893
Y2023,Ocak,D31,T1700,55.87427,306.3531
Y2023,Ocak,D31,T1800,48.384857,306.52887
Y2023,Ocak,D31,T1900,41.616997,307.26642
Y2023,Ocak,D31,T2000,37.52471,310.72052
Y2023,Ocak,D31,T2100,35.364388,308.38654
Y2023,Ocak,D31,T2200,30.421598,309.71875
Y2023,Ocak,D31,T2300,32.353966,304.57422
Y2023,Şubat,D01,T0000,35.756172,302.25
Y2023,Şubat,D01,T0100,41.89014,298.76764
Y2023,Şubat,D01,T0200,47.838024,298.30078
Y2023,Şubat,D01,T0300,51.04516,295.4807
Y2023,Şubat,D01,T0400,52.2893,290.55603
Y2023,Şubat,D01,T0500,55.67444,289.25507
Y2023,Şubat,D01,T0600,59.566673,292.38013
Y2023,Şubat,D01,T0700,58.6137,295.46335
Y2023,Şubat,D01,T0800,60.026157,302.26038
Y2023,Şubat,D01,T0900,57.986828,310.21545
Y2023,Şubat,D01,T1000,51.182076,313.57504
Y2023,Şubat,D01,T1100,49.04463,310.23636
Y2023,Şubat,D01,T1200,52.511894,308.59848
Y2023,Şubat,D01,T1300,57.24792,309.89783
Y2023,Şubat,D01,T1400,57.166367,310.91437
Y2023,Şubat,D01,T1500,54.35523,310.97174
Y2023,Şubat,D01,T1600,53.358994,305.94214
Y2023,Şubat,D01,T1700,53.71726,303.79657
Y2023,Şubat,D01,T1800,48.839413,305.09583
Y2023,Şubat,D01,T1900,44.57172,306.12946
Y2023,Şubat,D01,T2000,44.4261,307.42706
Y2023,Şubat,D01,T2100,45.54249,309.22568
Y2023,Şubat,D01,T2200,51.117466,309.85724
Y2023,Şubat,D01,T2300,47.149002,312.21484
Y2023,Şubat,D02,T0000,41.493805,315.3515
Y2023,Şubat,D02,T0100,38.479603,312.34583
Y2023,Şubat,D02,T0200,37.798286,310.36456
Y2023,Şubat,D02,T0300,38.96324,308.24643
Y2023,Şubat,D02,T0400,43.010586,308.88452
Y2023,Şubat,D02,T0500,43.565945,312.65588
Y2023,Şubat,D02,T0600,41.493805,314.6485
Y2023,Şubat,D02,T0700,40.00538,312.44708
Y2023,Şubat,D02,T0800,40.102448,310.26657
Y2023,Şubat,D02,T0900,43.057266,312.62817
Y2023,Şubat,D02,T1000,41.04789,311.80048
Y2023,Şubat,D02,T1100,40.732533,315.7162
Y2023,Şubat,D02,T1200,42.406715,319.8208
Y2023,Şubat,D02,T1300,45.833244,325.56104
Y2023,Şubat,D02,T1400,47.820415,332.66333
Y2023,Şubat,D02,T1500,47.27528,339.49503
Y2023,Şubat,D02,T1600,44.66322,339.22775
Y2023,Şubat,D02,T1700,43.81512,331.53983
Y2023,Şubat,D02,T1800,45.36571,324.0395
Y2023,Şubat,D02,T1900,46.00822,322.9508
Y2023,Şubat,D02,T2000,43.421432,319.7079
Y2023,Şubat,D02,T2100,42.259766,315.69028
Y2023,Şubat,D02,T2200,39.496777,317.58582
Y2023,Şubat,D02,T2300,36.95396,312.23615
Y2023,Şubat,D03,T0000,40.102448,310.26657
Y2023,Şubat,D03,T0100,42.765812,315.0
Y2023,Şubat,D03,T0200,44.208233,322.94348
Y2023,Şubat,D03,T0300,48.22522,329.98987
Y2023,Şubat,D03,T0400,50.887497,332.16595
Y2023,Şubat,D03,T0500,54.30275,331.0561
Y2023,Şubat,D03,T0600,52.52053,326.74564
Y2023,Şubat,D03,T0700,54.536137,321.163
Y2023,Şubat,D03,T0800,61.791145,321.86154
Y2023,Şubat,D03,T0900,63.434612,322.60986
Y2023,Şubat,D03,T1000,66.122505,324.75244
Y2023,Şubat,D03,T1100,59.83477,322.57855
Y2023,Şubat,D03,T1200,57.38472,323.41766
Y2023,Şubat,D03,T1300,53.027645,325.23108
Y2023,Şubat,D03,T1400,50.137028,324.94058
Y2023,Şubat,D03,T1500,46.874706,323.74615
Y2023,Şubat,D03,T1600,46.938255,327.5288
Y2023,Şubat,D03,T1700,49.266098,333.0605
Y2023,Şubat,D03,T1800,51.575577,336.11874
Y2023,Şubat,D03,T1900,55.35695,337.43747
Y2023,Şubat,D03,T2000,59.097042,337.80972
Y2023,Şubat,D03,T2100,62.317444,339.36652
Y2023,Şubat,D03,T2200,57.46484,344.74487
Y2023,Şubat,D03,T2300,61.737637,346.85513
Y2023,Şubat,D04,T0000,65.171936,347.88312
Y2023,Şubat,D04,T0100,66.89125,346.93604
Y2023,Şubat,D04,T0200,66.70791,346.26373
Y2023,Şubat,D04,T0300,64.624756,347.125
Y2023,Şubat,D04,T0400,65.10726,349.8085
Y2023,Şubat,D04,T0500,63.138702,352.79395
Y2023,Şubat,D04,T0600,59.89106,356.20886
Y2023,Şubat,D04,T0700,58.329998,358.9391
Y2023,Şubat,D04,T0800,56.201527,357.79742
Y2023,Şubat,D04,T0900,56.658558,355.99222
Y2023,Şubat,D04,T1000,51.182076,2.8221436
Y2023,Şubat,D04,T1100,50.196445,4.5247498
Y2023,Şubat,D04,T1200,50.25837,5.3430634
Y2023,Şubat,D04,T1300,50.25837,5.3430634
Y2023,Şubat,D04,T1400,50.37042,6.5662994
Y2023,Şubat,D04,T1500,50.251923,8.652542
Y2023,Şubat,D04,T1600,49.792046,7.895752
Y2023,Şubat,D04,T1700,49.65521,6.6613007
Y2023,Şubat,D04,T1800,51.529068,7.224304
Y2023,Şubat,D04,T1900,52.14162,9.137131
Y2023,Şubat,D04,T2000,51.969833,10.375839
Y2023,Şubat,D04,T2100,53.58682,11.234436
Y2023,Şubat,D04,T2200,45.67462,20.291763
Y2023,Şubat,D04,T2300,44.813854,23.682083
Y2023,Şubat,D05,T0000,41.046314,21.614761
Y2023,Şubat,D05,T0100,40.44997,16.015427
Y2023,Şubat,D05,T0200,40.10406,11.915146
Y2023,Şubat,D05,T0300,37.017033,7.2632446
Y2023,Şubat,D05,T0400,32.76198,359.37042
Y2023,Şubat,D05,T0500,29.620802,343.76767
Y2023,Şubat,D05,T0600,29.055367,326.11304
Y2023,Şubat,D05,T0700,32.58348,315.0
Y2023,Şubat,D05,T0800,35.64182,315.81845
Y2023,Şubat,D05,T0900,43.832867,326.04892
Y2023,Şubat,D05,T1000,33.84766,336.16125
Y2023,Şubat,D05,T1100,33.332577,332.32794
Y2023,Şubat,D05,T1200,33.190357,335.65894
Y2023,Şubat,D05,T1300,32.20944,332.00287
Y2023,Şubat,D05,T1400,33.818928,332.07104
Y2023,Şubat,D05,T1500,34.488674,346.10883
Y2023,Şubat,D05,T1600,35.64727,358.84268
Y2023,Şubat,D05,T1700,37.641953,9.91275
Y2023,Şubat,D05,T1800,40.10406,16.157349
Y2023,Şubat,D05,T1900,39.777966,25.173508
Y2023,Şubat,D05,T2000,40.42593,39.21759
Y2023,Şubat,D05,T2100,40.88497,50.00064
Y2023,Şubat,D05,T2200,40.608257,52.926926
Y2023,Şubat,D05,T2300,36.748222,55.375847
Y2023,Şubat,D06,T0000,34.746994,55.980644
Y2023,Şubat,D06,T0100,35.65636,54.86579
Y2023,Şubat,D06,T0200,34.65175,60.771942
Y2023,Şubat,D06,T0300,31.487139,59.036232
Y2023,Şubat,D06,T0400,28.165257,54.887978
Y2023,Şubat,D06,T0500,26.208397,52.815292
Y2023,Şubat,D06,T0600,26.089443,50.599335
Y2023,Şubat,D06,T0700,25.212852,46.735703
Y2023,Şubat,D06,T0800,26.478971,43.898285
Y2023,Şubat,D06,T0900,31.667723,40.389343
Y2023,Şubat,D06,T1000,38.459393,46.8965
Y2023,Şubat,D06,T1100,40.808823,48.576324
Y2023,Şubat,D06,T1200,41.797226,47.792694
Y2023,Şubat,D06,T1300,44.554268,44.017883
Y2023,Şubat,D06,T1400,44.943806,40.45195
Y2023,Şubat,D06,T1500,47.45586,37.9131
Y2023,Şubat,D06,T1600,48.226566,34.04593
Y2023,Şubat,D06,T1700,53.281216,30.897354
Y2023,Şubat,D06,T1800,58.151978,28.468918
Y2023,Şubat,D06,T1900,58.78592,24.995697
Y2023,Şubat,D06,T2000,59.264572,25.164062
Y2023,Şubat,D06,T2100,60.558163,36.0524
Y2023,Şubat,D06,T2200,55.999382,59.478424
Y2023,Şubat,D06,T2300,60.31048,80.03164
Y2023,Şubat,D07,T0000,65.37742,101.43368
Y2023,Şubat,D07,T0100,62.96296,109.36735
Y2023,Şubat,D07,T0200,54.57771,120.96376
Y2023,Şubat,D07,T0300,45.035984,124.579285
Y2023,Şubat,D07,T0400,43.498966,118.68615
Y2023,Şubat,D07,T0500,45.572357,117.77962
Y2023,Şubat,D07,T0600,48.359406,113.702644
Y2023,Şubat,D07,T0700,50.090477,108.434944
Y2023,Şubat,D07,T0800,50.587368,106.11341
Y2023,Şubat,D07,T0900,46.6891,107.037766
Y2023,Şubat,D07,T1000,43.736664,110.22485
Y2023,Şubat,D07,T1100,32.023815,111.08375
Y2023,Şubat,D07,T1200,24.448214,103.62699
Y2023,Şubat,D07,T1300,21.611998,88.09084
Y2023,Şubat,D07,T1400,23.806318,69.64676
Y2023,Şubat,D07,T1500,26.865265,57.587692
Y2023,Şubat,D07,T1600,29.914679,50.370987
Y2023,Şubat,D07,T1700,30.58517,47.862396
Y2023,Şubat,D07,T1800,33.127823,47.642548
Y2023,Şubat,D07,T1900,35.90086,46.218872
Y2023,Şubat,D07,T2000,39.97297,46.09468
Y2023,Şubat,D07,T2100,45.264183,50.48616
Y2023,Şubat,D07,T2200,59.915936,57.26477
Y2023,Şubat,D07,T2300,60.42211,61.14434
Y2023,Şubat,D08,T0000,62.50744,65.50142
Y2023,Şubat,D08,T0100,63.91901,69.21735
Y2023,Şubat,D08,T0200,64.43497,71.7675
Y2023,Şubat,D08,T0300,62.359028,74.59983
Y2023,Şubat,D08,T0400,57.98682,77.08536
Y2023,Şubat,D08,T0500,54.2932,78.91358
Y2023,Şubat,D08,T0600,50.251923,81.34746
Y2023,Şubat,D08,T0700,47.867813,83.08877
Y2023,Şubat,D08,T0800,46.220413,85.53283
Y2023,Şubat,D08,T0900,46.529213,86.45132
Y2023,Şubat,D08,T1000,45.00144,89.54163
Y2023,Şubat,D08,T1100,41.760002,89.99999
Y2023,Şubat,D08,T1200,42.126152,90.97932
Y2023,Şubat,D08,T1300,43.205997,90.954834
Y2023,Şubat,D08,T1400,42.841507,89.51854
Y2023,Şubat,D08,T1500,43.63283,86.68906
Y2023,Şubat,D08,T1600,42.962345,85.67494
Y2023,Şubat,D08,T1700,41.348316,82.998726
Y2023,Şubat,D08,T1800,39.71438,81.13537
Y2023,Şubat,D08,T1900,37.221283,85.006256
Y2023,Şubat,D08,T2000,34.57687,91.7899
Y2023,Şubat,D08,T2100,33.908863,93.65222
Y2023,Şubat,D08,T2200,37.483242,106.17215
Y2023,Şubat,D08,T2300,32.217484,108.23249
Y2023,Şubat,D09,T0000,27.416782,103.6713
Y2023,Şubat,D09,T0100,23.770906,91.7357
Y2023,Şubat,D09,T0200,24.336637,82.34934
Y2023,Şubat,D09,T0300,24.884306,75.76272
Y2023,Şubat,D09,T0400,25.20257,68.19859
Y2023,Şubat,D09,T0500,26.121714,60.25511
Y2023,Şubat,D09,T0600,27.757378,56.103836
Y2023,Şubat,D09,T0700,29.5551,55.922806
Y2023,Şubat,D09,T0800,30.376833,58.570435
Y2023,Şubat,D09,T0900,29.947153,62.818893
Y2023,Şubat,D09,T1000,30.871965,58.348724
Y2023,Şubat,D09,T1100,25.862436,51.215622
Y2023,Şubat,D09,T1200,22.691423,41.7845
Y2023,Şubat,D09,T1300,22.322903,37.79393
Y2023,Şubat,D09,T1400,21.94524,41.009094
Y2023,Şubat,D09,T1500,20.929594,40.81508
Y2023,Şubat,D09,T1600,21.434364,29.148056
Y2023,Şubat,D09,T1700,24.149532,26.565033
Y2023,Şubat,D09,T1800,24.863466,34.380325
Y2023,Şubat,D09,T1900,24.192429,36.528854
Y2023,Şubat,D09,T2000,24.26998,32.275635
Y2023,Şubat,D09,T2100,23.277834,31.723602
Y2023,Şubat,D09,T2200,25.171696,16.620743
Y2023,Şubat,D09,T2300,25.323128,14.826477
Y2023,Şubat,D10,T0000,23.83896,14.875671
Y2023,Şubat,D10,T0100,25.068514,12.439545
Y2023,Şubat,D10,T0200,27.607563,12.042572
Y2023,Şubat,D10,T0300,29.175552,15.751175
Y2023,Şubat,D10,T0400,30.513052,19.29004
Y2023,Şubat,D10,T0500,30.633865,19.925583
Y2023,Şubat,D10,T0600,30.396025,18.649536
Y2023,Şubat,D10,T0700,29.495842,19.983109
Y2023,Şubat,D10,T0800,29.374763,19.323181
Y2023,Şubat,D10,T0900,31.079071,18.225067
Y2023,Şubat,D10,T1000,29.168886,24.034271
Y2023,Şubat,D10,T1100,26.407907,27.613022
Y2023,Şubat,D10,T1200,23.667091,26.175278
Y2023,Şubat,D10,T1300,21.129885,23.070404
Y2023,Şubat,D10,T1400,19.137648,16.389526
Y2023,Şubat,D10,T1500,19.559633,6.340164
Y2023,Şubat,D10,T1600,20.883104,359.01227
Y2023,Şubat,D10,T1700,22.461807,353.5584
Y2023,Şubat,D10,T1800,25.764534,352.7757
Y2023,Şubat,D10,T1900,28.100763,357.79742
Y2023,Şubat,D10,T2000,30.344814,4.7636414
Y2023,Şubat,D10,T2100,31.63087,11.821472
Y2023,Şubat,D10,T2200,34.32105,15.202408
Y2023,Şubat,D10,T2300,34.63492,20.69545
Y2023,Şubat,D11,T0000,33.994755,24.393738
Y2023,Şubat,D11,T0100,35.110615,28.141602
Y2023,Şubat,D11,T0200,35.87197,31.456818
Y2023,Şubat,D11,T0300,35.9946,30.668915
Y2023,Şubat,D11,T0400,34.82895,29.744873
Y2023,Şubat,D11,T0500,32.553635,29.11615
Y2023,Şubat,D11,T0600,31.394394,26.565033
Y2023,Şubat,D11,T0700,31.624725,22.77037
Y2023,Şubat,D11,T0800,32.217484,18.232483
Y2023,Şubat,D11,T0900,31.259941,14.676376
Y2023,Şubat,D11,T1000,35.39186,9.366501
Y2023,Şubat,D11,T1100,31.526215,6.556946
Y2023,Şubat,D11,T1200,27.419146,3.7640228
Y2023,Şubat,D11,T1300,24.881702,3.3177795
Y2023,Şubat,D11,T1400,23.42491,2.6425323
Y2023,Şubat,D11,T1500,22.751316,4.5377655
Y2023,Şubat,D11,T1600,22.065973,5.617584
Y2023,Şubat,D11,T1700,21.841648,8.530762
Y2023,Şubat,D11,T1800,22.805367,11.842072
Y2023,Şubat,D11,T1900,23.83896,14.875671
Y2023,Şubat,D11,T2000,25.277023,17.402695
Y2023,Şubat,D11,T2100,26.299719,19.179016
Y2023,Şubat,D11,T2200,29.162222,28.7798
Y2023,Şubat,D11,T2300,28.712116,30.101303
Y2023,Şubat,D12,T0000,27.783045,31.218384
Y2023,Şubat,D12,T0100,27.558228,33.274887
Y2023,Şubat,D12,T0200,26.932714,37.94214
Y2023,Şubat,D12,T0300,24.72495,42.04921
Y2023,Şubat,D12,T0400,22.691423,41.7845
Y2023,Şubat,D12,T0500,22.691423,41.7845
Y2023,Şubat,D12,T0600,23.424908,46.24536
Y2023,Şubat,D12,T0700,24.522314,49.76364
Y2023,Şubat,D12,T0800,25.488914,53.615646
Y2023,Şubat,D12,T0900,26.66188,55.451637
Y2023,Şubat,D12,T1000,25.501621,48.433624
Y2023,Şubat,D12,T1100,26.072052,54.554283
Y2023,Şubat,D12,T1200,25.925,64.50246
Y2023,Şubat,D12,T1300,22.79684,74.42745
Y2023,Şubat,D12,T1400,18.782204,77.828545
Y2023,Şubat,D12,T1500,17.309973,73.07248
Y2023,Şubat,D12,T1600,18.455048,69.443954
Y2023,Şubat,D12,T1700,19.255793,69.19321
Y2023,Şubat,D12,T1800,18.792551,69.829346
