location,Basel,Basel
lat,47.75000,47.75000
lon,7.50000,7.50000
asl,363.653,363.653
variable,Wind Speed,Wind Direction
unit,km/h,°
level,10 m,10 m
resolution,hourly,hourly
aggregation,None,None
timestamp,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20190203T1800,6.3690495,317.29062
20190203T1900,5.3517847,317.72632
20190203T2000,6.792466,302.00537
20190203T2100,7.4128532,299.0546
20190203T2200,4.802999,347.00537
20190203T2300,5.8048253,7.125
20190204T0000,5.1165614,39.2894
20190204T0100,4.3498964,65.55604
20190204T0200,4.39436,55.007973
20190204T0300,4.3349743,355.23636
20190204T0400,3.319036,40.601288
20190204T0500,4.3349743,94.76365
20190204T0600,3.9763298,84.805565
20190204T0700,5.4477882,82.40536
20190204T0800,2.6208394,74.054596
20190204T0900,3.0758414,69.443954
20190204T1000,3.5455887,66.037506
20190204T1100,5.04,89.99999
20190204T1200,5.634891,116.56505
20190204T1300,5.1165614,129.2894
20190204T1400,5.495161,121.6075
20190204T1500,2.5455842,98.1301
20190204T1600,1.2979984,123.69006
20190204T1700,5.4833565,156.8014
20190204T1800,6.489992,176.82018
20190204T1900,5.0911684,171.8699
20190204T2000,4.5536795,161.56505
20190204T2100,4.6938257,147.52881
20190204T2200,3.219938,153.43495
20190204T2300,5.692099,145.30484
20190205T0000,4.5536795,161.56505
20190205T0100,4.1046314,142.12502
20190205T0200,4.896529,162.89728
20190205T0300,5.1544156,167.90524
20190205T0400,5.95906,154.98311
20190205T0500,4.8433046,138.01279
20190205T0600,3.219938,116.56505
20190205T0700,3.319036,139.3987
20190205T0800,4.510787,151.38954
20190205T0900,5.315336,151.69923
20190205T1000,6.489992,146.30994
20190205T1100,5.3999996,143.1301
20190205T1200,5.3999996,143.1301
20190205T1300,4.8433046,138.01279
20190205T1400,4.1046314,127.874985
20190205T1500,2.4149535,116.56505
20190205T1600,4.5536795,108.434944
20190205T1700,4.1046314,127.874985
20190205T1800,4.3349743,138.36646
20190205T1900,4.3349743,138.36646
20190205T2000,4.8433046,131.98721
20190205T2100,5.1165614,129.2894
20190205T2200,3.8939953,146.30994
20190205T2300,5.495161,148.3925
20190206T0000,5.692099,145.30484
20190206T0100,5.692099,145.30484
20190206T0200,5.495161,148.3925
20190206T0300,5.154415,155.22485
20190206T0400,4.829907,153.43495
20190206T0500,5.00128,149.74356
20190206T0600,5.495161,148.3925
20190206T0700,5.8048253,150.25511
20190206T0800,5.8048253,150.25511
20190206T0900,5.8048253,150.25511
20190206T1000,5.904439,142.4314
20190206T1100,7.289445,147.09476
20190206T1200,7.5685663,154.65382
20190206T1300,7.24486,153.43495
20190206T1400,5.4833565,156.8014
20190206T1500,2.8799999,180.0
20190206T1600,5.6920996,161.56505
20190206T1700,5.95906,154.98311
20190206T1800,5.154415,155.22485
20190206T1900,5.154415,155.22485
20190206T2000,5.315336,151.69923
20190206T2100,5.495161,148.3925
20190206T2200,5.5887027,165.06857
20190206T2300,6.6185193,157.61987
20190207T0000,4.896529,162.89728
20190207T0100,5.315336,151.69923
20190207T0200,5.4833565,156.8014
20190207T0300,5.815978,158.1986
20190207T0400,6.9527545,158.7495
20190207T0500,7.289444,159.77515
20190207T0600,7.754637,158.1986
20190207T0700,7.754637,158.1986
20190207T0800,7.8625183,164.0546
20190207T0900,9.114471,170.90973
20190207T1000,9.0645685,173.15723
20190207T1100,9.255571,166.50427
20190207T1200,9.346143,164.35776
20190207T1300,9.605998,167.00539
20190207T1400,7.2,180.0
20190207T1500,5.4119864,183.81407
20190207T1600,5.4119864,183.81407
20190207T1700,6.162207,186.70984
20190207T1800,7.628263,199.29004
20190207T1900,8.942214,220.1009
20190207T2000,7.6367526,225.0
20190207T2100,6.989936,214.50853
20190207T2200,9.028754,184.57391
20190207T2300,7.928178,177.39743
20190208T0000,6.489992,176.82018
20190208T0100,6.489992,176.82018
20190208T0200,6.4799995,180.0
20190208T0300,6.849467,176.98721
20190208T0400,6.5693827,170.53767
20190208T0500,6.9527545,158.7495
20190208T0600,7.0911775,156.0375
20190208T0700,7.754637,158.1986
20190208T0800,7.968939,161.56505
20190208T0900,8.427383,160.01689
20190208T1000,8.759178,170.53767
20190208T1100,10.805999,178.09085
20190208T1200,11.212135,185.52754
20190208T1300,10.799999,180.0
20190208T1400,10.495713,174.09386
20190208T1500,9.255571,166.50427
20190208T1600,6.151683,159.44395
20190208T1700,6.9247384,152.10272
20190208T1800,6.9247384,152.10272
20190208T1900,7.5685663,154.65382
20190208T2000,8.854829,153.43495
20190208T2100,9.360001,157.38013
20190208T2200,9.885262,169.50853
20190208T2300,10.390226,165.96376
20190209T0000,10.239453,169.87534
20190209T0100,10.495713,174.09386
20190209T0200,11.542478,183.57634
20190209T0300,14.8257065,209.05461
20190209T0400,20.111729,225.72522
20190209T0500,20.88,223.60281
20190209T0600,19.85556,225.0
20190209T0700,17.81909,225.0
20190209T0800,17.057314,225.8551
20190209T0900,18.723461,232.0284
20190209T1000,13.246826,222.7974
20190209T1100,16.055355,222.2737
20190209T1200,16.323528,228.57634
20190209T1300,17.072504,245.05609
20190209T1400,14.693999,239.03625
20190209T1500,14.689588,233.97263
20190209T1600,12.88981,234.09029
20190209T1700,9.422101,226.54816
20190209T1800,9.178235,205.55997
20190209T1900,6.519877,186.3402
20190209T2000,6.519877,173.6598
20190209T2100,7.172949,162.47443
20190209T2200,4.6800003,157.38013
20190209T2300,6.763786,154.79887
20190210T0000,7.7879906,146.30994
20190210T0100,8.534353,152.35402
20190210T0200,9.360001,157.38013
20190210T0300,7.628263,160.70996
20190210T0400,8.049845,153.43495
20190210T0500,9.504273,155.37643
20190210T0600,11.27553,163.30075
20190210T0700,13.698934,176.98721
20190210T0800,16.65754,186.20345
20190210T0900,20.176065,195.52411
20190210T1000,17.026896,193.44861
20190210T1100,20.316889,209.74487
20190210T1200,20.883102,215.88214
20190210T1300,23.507751,220.03026
20190210T1400,23.904108,217.04248
20190210T1500,28.227304,232.2532
20190210T1600,29.414444,248.45903
20190210T1700,22.553934,245.48035
20190210T1800,24.26998,237.72437
20190210T1900,25.683926,238.76079
20190210T2000,24.766848,237.46494
20190210T2100,23.565569,235.58163
20190210T2200,15.072783,220.156
20190210T2300,16.92383,231.91122
20190211T0000,18.388212,246.9487
20190211T0100,17.418196,251.93953
20190211T0200,16.595179,257.4712
20190211T0300,16.039202,260.9605
20190211T0400,14.869351,263.04706
20190211T0500,14.113653,264.14398
20190211T0600,13.138765,260.5377
20190211T0700,12.224107,256.37302
20190211T0800,11.966953,248.83875
20190211T0900,13.896187,253.44293
20190211T1000,11.019764,231.63252
20190211T1100,11.681987,236.30994
20190211T1200,10.630672,241.69925
20190211T1300,9.659814,243.43495
20190211T1400,9.028754,246.50143
20190211T1500,9.346143,254.35776
20190211T1600,9.36,270.0
20190211T1700,6.379216,253.61046
20190211T1800,5.692099,235.30484
20190211T1900,5.634891,243.43495
20190211T2000,5.95906,244.98311
20190211T2100,5.0911684,225.0
20190211T2200,5.154415,204.77515
20190211T2300,6.792466,237.99463
20190212T0000,6.9247384,242.10274
20190212T0100,4.5820518,225.0
20190212T0200,5.991594,212.73523
20190212T0300,5.95906,205.01689
20190212T0400,5.154415,204.77515
20190212T0500,4.2136917,199.98311
20190212T0600,4.5536795,198.43495
20190212T0700,4.5536795,198.43495
20190212T0800,4.6938257,212.47119
20190212T0900,3.0547013,225.0
20190212T1000,3.319036,229.39871
20190212T1100,3.7585104,286.69925
20190212T1200,6.1305785,310.23636
20190212T1300,7.7879906,326.30994
20190212T1400,6.725354,344.4759
20190212T1500,5.0528407,355.91437
20190212T1600,3.2599385,6.340164
20190212T1700,3.96,360.0
20190212T1800,3.319036,12.528809
20190212T1900,2.5959969,56.30993
20190212T2000,2.968636,75.96376
20190212T2100,3.671294,101.30993
20190212T2200,4.32,89.99999
20190212T2300,3.96,89.99999
20190213T0000,4.802999,77.00538
20190213T0100,4.379589,80.537674
20190213T0200,4.3349743,85.23635
20190213T0300,3.96,89.99999
20190213T0400,4.32,89.99999
20190213T0500,4.0249224,100.30484
20190213T0600,3.396233,122.00538
20190213T0700,4.072935,135.0
20190213T0800,5.6233797,129.80557
20190213T0900,4.510787,118.61046
20190213T1000,4.0249224,116.56505
20190213T1100,4.2136917,109.9831
20190213T1200,4.3349743,94.76365
20190213T1300,3.96,89.99999
20190213T1400,4.5536795,108.434944
20190213T1500,3.096837,125.537674
20190213T1600,4.802999,102.99461
20190213T1700,4.68,89.99999
20190213T1800,3.6179552,95.71059
20190213T1900,3.8773184,111.80141
20190213T2000,4.8965297,126.027374
20190213T2100,5.3517847,132.27368
20190213T2200,4.8965297,143.97263
20190213T2300,5.6233797,129.80557
20190214T0000,4.39436,124.99202
20190214T0100,3.8939953,146.30994
20190214T0200,4.6800003,157.38013
20190214T0300,5.4833565,156.8014
20190214T0400,5.315336,151.69923
20190214T0500,4.8965297,143.97263
20190214T0600,4.8433046,138.01279
20190214T0700,5.6002855,135.0
20190214T0800,6.3690495,132.70938
20190214T0900,4.6102495,128.6598
20190214T1000,4.8433046,131.98721
20190214T1100,5.00128,120.25643
20190214T1200,4.198285,120.96376
20190214T1300,3.8268526,131.18591
20190214T1400,3.6,126.869896
20190214T1500,3.8773184,111.80141
20190214T1600,4.379589,99.46232
20190214T1700,5.2416787,105.9454
20190214T1800,3.7585104,106.69924
20190214T1900,3.8773184,111.80141
20190214T2000,4.829907,116.56505
20190214T2100,5.95906,115.01689
20190214T2200,4.0249224,116.56505
20190214T2300,5.3999996,126.869896
20190215T0000,6.297428,120.963745
20190215T0100,5.692099,124.69515
20190215T0200,4.6102495,128.6598
20190215T0300,5.1165614,129.2894
20190215T0400,4.8965297,126.027374
20190215T0500,5.1165614,129.2894
20190215T0600,5.904439,127.56859
20190215T0700,6.193674,125.537674
20190215T0800,6.4096174,128.15723
20190215T0900,5.1919937,123.69006
20190215T1000,5.8603754,137.48955
20190215T1100,6.3690495,137.2906
20190215T1200,6.618519,135.0
20190215T1300,6.1305785,139.76364
20190215T1400,4.3349743,138.36646
20190215T1500,4.1046314,127.874985
20190215T1600,5.692099,124.69515
20190215T1700,5.991594,122.73523
20190215T1800,5.315336,118.30075
20190215T1900,5.634891,116.56505
20190215T2000,5.4833565,113.19859
20190215T2100,5.1919937,123.69006
20190215T2200,5.1165614,140.71059
20190215T2300,5.904439,142.4314
20190216T0000,6.193674,144.46231
20190216T0100,5.991594,147.26477
20190216T0200,6.297428,149.03624
20190216T0300,6.792466,147.99461
20190216T0400,6.989936,145.49147
20190216T0500,7.2,143.1301
20190216T0600,7.145796,139.08562
20190216T0700,7.386582,136.97493
20190216T0800,7.42159,140.90614
20190216T0900,6.4096174,141.84277
20190216T1000,6.6087217,150.64224
20190216T1100,6.439876,153.43495
20190216T1200,6.439876,153.43495
20190216T1300,5.95906,154.98311
20190216T1400,4.3498964,155.55605
20190216T1500,5.00128,149.74356
20190216T1600,6.9153743,141.34018
20190216T1700,6.1094027,135.0
20190216T1800,5.0911684,135.0
20190216T1900,4.6102495,141.34018
20190216T2000,4.6102495,141.34018
20190216T2100,4.8433046,138.01279
20190216T2200,5.904439,142.4314
20190216T2300,6.193674,144.46231
20190217T0000,6.193674,144.46231
20190217T0100,6.193674,144.46231
20190217T0200,5.991594,147.26477
20190217T0300,6.489992,146.30994
20190217T0400,6.696387,143.74615
20190217T0500,6.792466,147.99461
20190217T0600,6.792466,147.99461
20190217T0700,6.989936,145.49147
20190217T0800,7.289445,147.09476
20190217T0900,6.297428,149.03624
20190217T1000,6.12,151.9275
20190217T1100,6.763786,154.79887
20190217T1200,6.9527545,158.7495
20190217T1300,6.6185193,157.61987
20190217T1400,5.904439,142.4314
20190217T1500,5.1165614,140.71059
20190217T1600,7.2,143.1301
20190217T1700,7.127636,135.0
20190217T1800,6.489992,123.69006
20190217T1900,6.6087217,119.35774
20190217T2000,6.489992,123.69006
20190217T2100,6.696387,126.25384
20190217T2200,5.634891,153.43495
20190217T2300,6.193674,144.46231
20190218T0000,5.6233797,140.19443
20190218T0100,5.1165614,140.71059
20190218T0200,4.6938257,147.52881
20190218T0300,4.6938257,147.52881
20190218T0400,4.6938257,147.52881
20190218T0500,4.8965297,143.97263
20190218T0600,5.00128,149.74356
20190218T0700,5.1919937,146.30994
20190218T0800,5.991594,147.26477
20190218T0900,4.8965297,143.97263
20190218T1000,4.6938257,147.52881
20190218T1100,5.495161,148.3925
20190218T1200,5.634891,153.43495
20190218T1300,5.1544156,167.90524
20190218T1400,4.68,180.0
20190218T1500,3.671294,191.30994
20190218T1600,4.68,180.0
20190218T1700,4.2136917,160.01689
20190218T1800,5.692099,145.30484
20190218T1900,5.95906,154.98311
20190218T2000,4.896529,162.89728
20190218T2100,4.802999,167.00539
20190218T2200,4.73506,171.25385
20190218T2300,5.771239,176.42366
20190219T0000,4.68,180.0
20190219T0100,4.68,180.0
20190219T0200,5.4119864,176.18593
20190219T0300,6.2145634,169.99202
20190219T0400,6.2145634,169.99202
20190219T0500,6.162207,173.29016
20190219T0600,5.8048253,172.87498
20190219T0700,5.8048253,172.87498
20190219T0800,6.849467,176.98721
20190219T0900,6.9899354,191.88866
20190219T1000,7.172949,197.52557
20190219T1100,7.42159,202.83365
20190219T1200,7.7043357,217.40535
20190219T1300,7.2,233.1301
20190219T1400,6.489992,250.55997
20190219T1500,4.802999,257.00537
20190219T1600,2.5455842,261.8699
20190219T1700,0.8049845,26.565033
20190219T1800,1.0182338,44.999985
20190219T1900,1.0182338,44.999985
20190219T2000,0.35999998,89.99999
20190219T2100,2.0991426,120.96376
20190219T2200,1.609969,153.43495
20190219T2300,1.9386592,158.1986
20190220T0000,3.096837,144.46231
20190220T0100,2.8116899,140.19443
20190220T0200,3.0547013,135.0
20190220T0300,3.096837,125.537674
20190220T0400,2.3051248,128.6598
20190220T0500,2.5455842,135.0
20190220T0600,2.8116899,140.19443
20190220T0700,4.1046314,142.12502
20190220T0800,5.1919937,146.30994
20190220T0900,4.6938257,147.52881
20190220T1000,4.198285,149.03624
20190220T1100,2.968636,165.96376
20190220T1200,3.2599385,186.3402
20190220T1300,3.4152596,198.43495
20190220T1400,2.3051248,218.65982
20190220T1500,2.3051248,231.3402
20190220T1600,1.4399999,270.0
20190220T1700,0.71999997,89.99999
20190220T1800,1.9386592,158.1986
20190220T1900,2.7416782,156.8014
20190220T2000,3.8939953,146.30994
20190220T2100,3.8939953,146.30994
20190220T2200,2.2768397,161.56505
20190220T2300,3.219938,153.43495
20190221T0000,3.7064266,150.94539
20190221T0100,4.1046314,142.12502
20190221T0200,4.39436,145.00798
20190221T0300,4.39436,145.00798
20190221T0400,4.1046314,142.12502
20190221T0500,4.6102495,141.34018
20190221T0600,5.1165614,140.71059
20190221T0700,5.1165614,140.71059
20190221T0800,5.8048253,150.25511
20190221T0900,4.6800003,157.38013
20190221T1000,3.671294,168.69006
20190221T1100,4.68,180.0
20190221T1200,4.6800003,202.61987
20190221T1300,4.6102495,218.65982
20190221T1400,4.6102495,231.3402
20190221T1500,4.829907,243.43495
20190221T1600,4.3498964,245.55606
20190221T1700,2.5959969,303.69006
20190221T1800,1.8,216.8699
20190221T1900,2.7416782,203.1986
20190221T2000,4.802999,192.99461
20190221T2100,4.802999,192.99461
20190221T2200,5.154415,204.77515
20190221T2300,4.5536795,198.43495
20190222T0000,3.319036,192.52881
20190222T0100,3.2599385,186.3402
20190222T0200,2.52,180.0
20190222T0300,2.16,180.0
20190222T0400,2.8799999,180.0
20190222T0500,2.6208394,195.9454
20190222T0600,2.16,180.0
20190222T0700,0.8049845,116.56505
20190222T0800,0.8049845,153.43495
20190222T0900,1.08,89.99999
20190222T1000,1.8,360.0
20190222T1100,5.8048253,7.125
20190222T1200,8.759178,9.462311
20190222T1300,8.427383,19.983109
20190222T1400,12.287555,31.827438
20190222T1500,12.682018,34.59227
20190222T1600,9.19939,30.579224
20190222T1700,7.289445,32.905228
20190222T1800,6.696387,36.25383
20190222T1900,6.3690495,42.70938
20190222T2000,6.193674,54.46232
20190222T2100,6.489992,56.30993
20190222T2200,7.145796,40.914368
20190222T2300,7.491114,54.782394
20190223T0000,6.489992,56.30993
20190223T0100,6.489992,56.30993
20190223T0200,6.297428,59.036255
20190223T0300,6.792466,57.994614
20190223T0400,7.10031,59.534447
20190223T0500,6.989936,55.491463
20190223T0600,6.792466,57.994614
20190223T0700,7.24486,63.43495
20190223T0800,7.9036193,59.93141
20190223T0900,9.693296,58.671295
20190223T1000,11.212135,47.602554
20190223T1100,12.904882,59.858604
20190223T1200,15.379206,69.443954
20190223T1300,14.986553,65.89776
20190223T1400,13.891522,58.781593
20190223T1500,11.384198,55.304832
20190223T1600,8.714677,51.70984
20190223T1700,7.491114,54.782394
20190223T1800,7.4128532,60.945396
20190223T1900,7.0911775,66.037506
20190223T2000,6.6185193,67.61986
20190223T2100,6.489992,70.55996
20190223T2200,6.28713,66.37062
20190223T2300,6.924738,81.02737
20190224T0000,6.725354,74.47588
20190224T0100,5.3517847,70.346176
20190224T0200,4.2136917,70.016884
20190224T0300,4.802999,77.00538
20190224T0400,4.379589,80.537674
20190224T0500,3.9763298,84.805565
20190224T0600,3.9763298,95.19443
20190224T0700,4.5536795,108.434944
20190224T0800,4.5536795,108.434944
20190224T0900,4.68,89.99999
20190224T1000,5.0911684,98.1301
20190224T1100,5.154415,114.77514
20190224T1200,5.634891,116.56505
20190224T1300,4.802999,102.99461
20190224T1400,5.0142193,68.96249
20190224T1500,5.8603754,42.510437
20190224T1600,5.3999996,53.130096
20190224T1700,7.754637,68.19859
20190224T1800,6.379216,73.61045
20190224T1900,5.815978,68.19859
20190224T2000,6.379216,73.61045
20190224T2100,6.2145634,79.99202
20190224T2200,5.8048253,82.874985
20190224T2300,5.771239,93.576324
20190225T0000,4.68,89.99999
20190225T0100,4.5536795,71.56504
20190225T0200,5.815978,68.19859
20190225T0300,5.0142193,68.96249
20190225T0400,4.2136917,70.016884
20190225T0500,4.32,89.99999
20190225T0600,4.6938252,94.398705
20190225T0700,4.73506,98.74616
20190225T0800,4.2136917,109.9831
20190225T0900,3.671294,101.30993
20190225T1000,4.452954,104.03624
20190225T1100,5.815978,111.80141
20190225T1200,5.8048253,97.125015
20190225T1300,6.489992,93.179825
20190225T1400,6.2145634,79.99202
20190225T1500,4.896529,72.89727
20190225T1600,2.7416782,66.8014
20190225T1700,2.4149535,63.43495
20190225T1800,5.0911684,81.869896
20190225T1900,4.73506,81.25384
20190225T2000,4.3349743,85.23635
20190225T2100,4.68,89.99999
20190225T2200,4.379589,99.46232
20190225T2300,6.763786,115.20112
20190226T0000,5.4833565,113.19859
20190226T0100,5.2416787,105.9454
20190226T0200,5.0142193,111.03751
20190226T0300,4.8965297,126.027374
20190226T0400,4.8433046,131.98721
20190226T0500,4.6938257,122.47119
20190226T0600,5.3517847,132.27368
20190226T0700,5.3999996,143.1301
20190226T0800,5.1919937,146.30994
20190226T0900,3.5455887,113.96249
20190226T1000,5.00128,120.25643
20190226T1100,5.315336,118.30075
20190226T1200,4.802999,102.99461
20190226T1300,4.68,89.99999
20190226T1400,4.6938252,85.60129
20190226T1500,3.6179552,84.289406
20190226T1600,3.096837,54.46232
20190226T1700,3.4152596,71.56504
20190226T1800,3.6179552,95.71059
20190226T1900,3.6179552,95.71059
20190226T2000,3.671294,101.30993
20190226T2100,3.8773184,111.80141
20190226T2200,4.39436,124.99202
20190226T2300,5.495161,121.6075
20190227T0000,5.154415,114.77514
20190227T0100,5.154415,114.77514
20190227T0200,5.00128,120.25643
20190227T0300,4.8965297,126.027374
20190227T0400,4.8433046,131.98721
20190227T0500,4.6102495,128.6598
20190227T0600,4.6938257,122.47119
20190227T0700,5.1165614,129.2894
20190227T0800,5.6002855,135.0
20190227T0900,3.319036,130.60129
20190227T1000,3.6,126.869896
